cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.30916858491969706,0.0005866279264800724
10,Li7,"(n,Xt)",0.08196949827067575,0.00018375439730060984
6,Li6,"(n,Xt)",0.0008171250099965656,3.410950694596259e-06
6,Li7,"(n,Xt)",0.02045967069650851,2.5457072727603637e-05
