cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.9918062915728136,0.0010234257979500152
10,Li7,"(n,Xt)",0.0871301147872836,0.0001140053138904894
6,Li6,"(n,Xt)",0.07719086297532883,0.00020832537718234705
6,Li7,"(n,Xt)",0.019239218040705795,2.4454847842633977e-05
