cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3175262964670871,0.0004217226259732,0.01
10,Li7,"(n,Xt)",0.0890141225183882,0.0002038883250623,0.01
6,Li6,"(n,Xt)",0.0008520442987473,1.227476959431543e-06,0.01
6,Li7,"(n,Xt)",0.0206798240214052,2.95408881697541e-05,0.01
20,Li6,"(n,Xt)",1.0133292816775588,0.00123525264334,7.5
20,Li7,"(n,Xt)",0.0819258548271471,0.0002000988207963,7.5
17,Li6,"(n,Xt)",0.080358535912921,0.0001263443752619,7.5
17,Li7,"(n,Xt)",0.0191417257627759,2.7404557870308224e-05,7.5
30,Li6,"(n,Xt)",1.029164614812189,0.0016168743911284,15.0
30,Li7,"(n,Xt)",0.0748688822143606,0.0001610007702793,15.0
27,Li6,"(n,Xt)",0.1071867675747073,0.0001892111882739,15.0
27,Li7,"(n,Xt)",0.0176024352733955,2.440897598542847e-05,15.0
37,Li7,"(n,Xt)",0.0155471549240353,1.904248643430521e-05,25.0
37,Li6,"(n,Xt)",0.1310464000760137,0.0001967548592173,25.0
40,Li7,"(n,Xt)",0.0656187997067385,0.0001388668620158,25.0
40,Li6,"(n,Xt)",1.0327573295974202,0.0011964647549104,25.0
50,Li6,"(n,Xt)",1.0236193125521085,0.0014051326633356,50.0
50,Li7,"(n,Xt)",0.0429893087709193,9.191977608001164e-05,50.0
47,Li6,"(n,Xt)",0.1697393080250542,0.000224953956802,50.0
47,Li7,"(n,Xt)",0.0103901556114445,1.3164931348664038e-05,50.0
60,Li6,"(n,Xt)",1.0124290675792331,0.0015306116941505,75.0
60,Li7,"(n,Xt)",0.0211260805154321,4.09292863680563e-05,75.0
57,Li6,"(n,Xt)",0.1963454062632199,0.0002467043751,75.0
57,Li7,"(n,Xt)",0.0052076487299666,6.89903350767471e-06,75.0
70,Li6,"(n,Xt)",0.9993654526838,0.0016507292649583,99.99
70,Li7,"(n,Xt)",8.310853230150917e-06,1.728683303258561e-08,99.99
67,Li6,"(n,Xt)",0.2167794633531001,0.000171055540145,99.99
67,Li7,"(n,Xt)",2.0877999532035144e-06,2.579258749416212e-09,99.99
