cell,nuclide,score,mean,std. dev.
30,Li6,"(n,Xt)",1.0770135698694312,0.0011601748689235825
30,Li7,"(n,Xt)",0.06324200656747261,0.00015658031921207812
27,Li6,"(n,Xt)",0.11715722978840307,0.00033600129367315616
27,Li7,"(n,Xt)",0.016869868921672436,2.956862386974752e-05
