cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.982181837969543,0.0011940478007276777
70,Li7,"(n,Xt)",8.008100969831283e-06,1.6785982008408853e-08
67,Li6,"(n,Xt)",0.22438359274140782,0.00043360115250572033
67,Li7,"(n,Xt)",2.0754728945874017e-06,2.4690801576529046e-09
