cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.993268389984013,0.0005580524806861865
20,Li7,"(n,Xt)",0.079034026296449,0.00020560380492431747
17,Li6,"(n,Xt)",0.08076888087241693,0.00013418462398474278
17,Li7,"(n,Xt)",0.019033571141303586,2.352800873006157e-05
