cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.0,0.0
10,Li7,"(n,Xt)",0.0,0.0
6,Li6,"(n,Xt)",0.0,0.0
6,Li7,"(n,Xt)",0.0,0.0
