wppm,mean,std. dev.
0.0,1.193141469261966,0.000918395081583366
50.0,1.1959386400257646,0.0008683797565033558
100.0,1.1991910089170201,0.0008693399199070057
150.0,1.2044036305431225,0.0011578055139475666
200.0,1.2057282700917809,0.0010981629496215114
250.0,1.209914532236115,0.0016828642160405228
300.0,1.2147469140327105,0.001135952548626375
350.0,1.2183831354375771,0.0016079964616967496
400.0,1.2255837178596152,0.0015173738579074443
450.0,1.2286619611947542,0.0012985089723817388
500.0,1.2350569298461223,0.001285375798849135
550.0,1.2431528614326033,0.0010425939780710394
600.0,1.2477212325484182,0.00132213656617671
650.0,1.257833317877273,0.0007975930938308462
700.0,1.2641260843628088,0.0010777896231926258
750.0,1.269761638287231,0.001104418735238252
800.0,1.275068773691677,0.0014215186075586428
850.0,1.2752597040421796,0.0010159381452516398
900.0,1.2560365069022497,0.0014197027926255534
