wppm,mean,std. dev.
0.0,1.3398946087856674,0.0009127114633515422
50.0,1.3402263735821367,0.0005150406096801782
100.0,1.341184675326604,0.0005880173597917391
150.0,1.3420748492915,0.001462182317173909
200.0,1.344061299546546,0.0015392568318868163
250.0,1.342389489158625,0.0012896436914454016
300.0,1.3430121598459988,0.0013569589055296228
350.0,1.3425751447288519,0.0011208919874854434
400.0,1.3442305969772106,0.0015464558420126076
450.0,1.3471565582550578,0.0011928698869395017
500.0,1.3452045616992083,0.0015853096866098675
550.0,1.3448866109415474,0.0010315151944989174
600.0,1.3444292121964199,0.0009266930782476159
650.0,1.3444820068730998,0.0010936040315884102
700.0,1.339206599340561,0.0012221238148875135
750.0,1.3363070906295007,0.0010543978575214118
800.0,1.330274504844941,0.0012497082647745308
850.0,1.313893643852185,0.0011925123403217865
900.0,1.2787407961569368,0.0010735020773341556
