wppm,mean,std. dev.
0.0,1.346637372632774,0.0016350149263629156
50.0,1.347623873793471,0.0015697184784449288
100.0,1.3459616437932644,0.001171131317722332
150.0,1.3461844698006233,0.0013044783767169684
200.0,1.3437768001861625,0.001420187013920989
250.0,1.3446136864597436,0.0010608088080201208
300.0,1.3465871464376167,0.0009991593100009918
350.0,1.3465252141142443,0.00129179034287949
400.0,1.3459999937612999,0.0007231936351863212
450.0,1.345544746509204,0.0013964004670091149
500.0,1.345154398619798,0.0012478432628185187
550.0,1.3439722690353,0.0009974505240092232
600.0,1.3432977644755595,0.0010129768444344558
650.0,1.3423734590181557,0.0012656533448760824
700.0,1.338578919292635,0.0009660184566661395
750.0,1.3315956528551642,0.0012239038580802374
800.0,1.3241042013721098,0.0010573199272768466
850.0,1.306213419045271,0.0007932579020923495
900.0,1.2690001975346215,0.000829548865614104
