wppm,mean,std. dev.
0.0,1.253255389315442,0.0013955819114622164
50.0,1.2533072642389127,0.0012198991285113806
100.0,1.2548385431028841,0.0011693347952881033
150.0,1.2590962462509883,0.001273115879458308
200.0,1.2599485545970839,0.001227100534606555
250.0,1.2632433972081476,0.0019009248572820023
300.0,1.2665798021620938,0.0008451726384725413
350.0,1.2714235666129903,0.0009384241940857452
400.0,1.2729842083407805,0.0006552794421657449
450.0,1.2774642753032117,0.0008985223228854941
500.0,1.282592028638292,0.0013101699499671543
550.0,1.2856351108480026,0.0008144606386086258
600.0,1.2897458575998315,0.0009720214653405531
650.0,1.2966606417568254,0.0008642172718129742
700.0,1.30138080452968,0.0008828239997848404
750.0,1.3019359397888453,0.0009089404463648806
800.0,1.3040642430266742,0.0009544949077455728
850.0,1.2955771458959748,0.001401407656082538
900.0,1.2743045123901564,0.0009230311779751958
