wppm,mean,std. dev.
0.0,1.3045516183255546,0.0010710107670676733
50.0,1.305820318134867,0.0010668760248427542
100.0,1.306711066279146,0.0012093495618740037
150.0,1.3104159583759927,0.0008143774306922329
200.0,1.3108096660134236,0.0012866144366763248
250.0,1.3096846992841917,0.0010871660644609317
300.0,1.3150726421391172,0.0014648845649945941
350.0,1.3172112762989332,0.0011893293514007954
400.0,1.318010499206703,0.001032541256027656
450.0,1.3202058202901579,0.0012989091743176653
500.0,1.3189271093395551,0.001282899963657394
550.0,1.3221451436407412,0.0008936901467874614
600.0,1.324885879601806,0.0008836345776959554
650.0,1.3275053722138663,0.0014673809257335325
700.0,1.326647869439985,0.001184413251898095
750.0,1.3247089435396335,0.001331616928842641
800.0,1.3219011338312459,0.0012229298186582842
850.0,1.3130740105449978,0.0013596383817730678
900.0,1.2837113303896837,0.0011552146557921342
