cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",1.0115129227384094,0.0008866935053397,0.0
10,Li7,"(n,Xt)",0.0819330636820335,0.0001547767035909,0.0
6,Li6,"(n,Xt)",0.0805521171375277,0.0001796881415876,0.0
6,Li7,"(n,Xt)",0.0191433657039954,3.1312892923556575e-05,0.0
20,Li6,"(n,Xt)",1.0157501352416924,0.0008437772837076,50.0
20,Li7,"(n,Xt)",0.0806592730078981,0.0001456468389465,50.0
17,Li6,"(n,Xt)",0.0805867051543407,0.0001410278883376,50.0
17,Li7,"(n,Xt)",0.0189425266218332,3.1959818832111284e-05,50.0
27,Li7,"(n,Xt)",0.018715394077256,3.100571963766449e-05,100.0
27,Li6,"(n,Xt)",0.0804875595242415,0.0001458817787054,100.0
30,Li6,"(n,Xt)",1.020702391269017,0.0008415848427076,100.0
30,Li7,"(n,Xt)",0.0792856640465056,0.0001588836079029,100.0
37,Li7,"(n,Xt)",0.0184831575548287,3.193680875679584e-05,150.0
40,Li6,"(n,Xt)",1.027535398692362,0.0011365948799725,150.0
40,Li7,"(n,Xt)",0.0778094031309752,0.0001518644549182,150.0
37,Li6,"(n,Xt)",0.0805756711649563,0.000156789395453,150.0
47,Li7,"(n,Xt)",0.0182274126571222,2.7309736241624885e-05,200.0
47,Li6,"(n,Xt)",0.0806413771968313,0.000184827884101,200.0
50,Li6,"(n,Xt)",1.0306382217638754,0.0010734066235093,200.0
50,Li7,"(n,Xt)",0.0762212584739518,0.0001373059215509,200.0
60,Li6,"(n,Xt)",1.0373772058260513,0.0016686095613372,250.0
60,Li7,"(n,Xt)",0.0744350811748368,0.0001530559384888,250.0
57,Li6,"(n,Xt)",0.080160934002146,0.0001531881183745,250.0
57,Li7,"(n,Xt)",0.0179413112330806,2.968807043162741e-05,250.0
67,Li7,"(n,Xt)",0.0176117048078225,2.617039167711975e-05,300.0
67,Li6,"(n,Xt)",0.08041489116168,0.0002045305371497,300.0
70,Li6,"(n,Xt)",1.0442122865085746,0.0011083045662483,300.0
70,Li7,"(n,Xt)",0.0725080315546334,0.0001397553259688,300.0
80,Li6,"(n,Xt)",1.050501601618849,0.001593467155282,350.0
80,Li7,"(n,Xt)",0.0704104929710537,0.0001524769190401,350.0
77,Li6,"(n,Xt)",0.080209491448801,0.0001505915888254,350.0
77,Li7,"(n,Xt)",0.0172615493988735,2.424888454831654e-05,350.0
87,Li6,"(n,Xt)",0.0801495740103625,0.0001303592276411,400.0
90,Li6,"(n,Xt)",1.0604405376162045,0.0015040763673769,400.0
90,Li7,"(n,Xt)",0.0681197779749577,0.0001506895160958,400.0
87,Li7,"(n,Xt)",0.0168738282580905,2.1836832802840817e-05,400.0
97,Li7,"(n,Xt)",0.0164334347141935,2.004483262673509e-05,450.0
97,Li6,"(n,Xt)",0.0793960713613986,0.0001097031279271,450.0
100,Li7,"(n,Xt)",0.0654884476431885,0.0001398578713939,450.0
100,Li6,"(n,Xt)",1.0673440074759737,0.0012861293696876,450.0
110,Li6,"(n,Xt)",1.077065521826785,0.0012708113906205,500.0
110,Li7,"(n,Xt)",0.0626157745005518,0.0001284067144498,500.0
107,Li6,"(n,Xt)",0.0794460731901072,0.0001428804512798,500.0
107,Li7,"(n,Xt)",0.0159295603286783,1.806228287151153e-05,500.0
120,Li6,"(n,Xt)",1.0893670580798578,0.001020422723998,550.0
120,Li7,"(n,Xt)",0.0594439471433108,0.0001302881167134,550.0
117,Li6,"(n,Xt)",0.0789799041691961,0.0001686053792967,550.0
117,Li7,"(n,Xt)",0.0153619520402386,1.835484061461656e-05,550.0
127,Li7,"(n,Xt)",0.014710468209499,1.826630073114749e-05,600.0
127,Li6,"(n,Xt)",0.0783965150872343,0.0001319662439282,600.0
130,Li6,"(n,Xt)",1.0987245082593569,0.0013107051416421,600.0
130,Li7,"(n,Xt)",0.055889740992328,0.000111123282959,600.0
140,Li6,"(n,Xt)",1.1144353125912725,0.0007813339716284,650.0
140,Li7,"(n,Xt)",0.0518590341194737,0.0001138532167937,650.0
137,Li6,"(n,Xt)",0.0775900397038011,0.0001113513533108,650.0
137,Li7,"(n,Xt)",0.0139489314627255,1.7615029027278506e-05,650.0
147,Li7,"(n,Xt)",0.0130405121045706,1.6772783522332808e-05,700.0
147,Li6,"(n,Xt)",0.0763636381345875,0.0001474815858593,700.0
150,Li7,"(n,Xt)",0.0473466200974531,9.149489012846864e-05,700.0
150,Li6,"(n,Xt)",1.1273753140261975,0.0010635915628226,700.0
