wppm,mean,std. dev.
0.0,1.3444849066594933,0.0015486890120955633
50.0,1.3438092168774547,0.000776731236845889
100.0,1.34514446493238,0.0006959801220661398
150.0,1.3441181201645396,0.0007374131232061691
200.0,1.3449985659274748,0.0008810593108056393
250.0,1.3469728733021429,0.0013842834017039494
300.0,1.346284690891012,0.001281674067257386
350.0,1.3452090886212593,0.0008283469136758454
400.0,1.344727340928254,0.0019294135384332165
450.0,1.3473917947222123,0.0019928864531001413
500.0,1.3458065753159278,0.0007987029999387196
550.0,1.3447876172011695,0.0012747433575275224
600.0,1.343041923257601,0.0005883531765878295
650.0,1.3424272182742065,0.0015027452411145688
700.0,1.3417328159506798,0.0014509737731241837
750.0,1.3377079593956842,0.0014525111367007131
800.0,1.328581119769382,0.001291319499914355
850.0,1.3152640576891343,0.0009261856136394768
900.0,1.2780899639797345,0.0009427023110510877
