wppm,mean,std. dev.
0.0,1.2269166133023492,0.0012299624879658726
50.0,1.2280444386121445,0.0012744345598313736
100.0,1.2310945389338213,0.001496861039525779
150.0,1.2331048354044283,0.001124819713568839
200.0,1.2354130654503044,0.0008290767906588224
250.0,1.2403368945603968,0.0014231059205059202
300.0,1.2443751377415426,0.0013766863435123384
350.0,1.2461755314242706,0.0020109443189591067
400.0,1.2508259632409953,0.0014045808899691829
450.0,1.2538285162795961,0.000783825415450822
500.0,1.25943561541291,0.0015034286783015577
550.0,1.2670746223276872,0.0008514074619585742
600.0,1.2726064178789922,0.001053760651900215
650.0,1.2802353919457654,0.000892932974475514
700.0,1.2850038443670664,0.0017972339452696552
750.0,1.2888889874873377,0.0014404148021222407
800.0,1.289446287396231,0.0011146010900980757
850.0,1.2869610592521532,0.0017792276638742336
900.0,1.264937441600058,0.001439404029639815
