cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",1.162399212183256,0.0008334777434862,0.0
10,Li7,"(n,Xt)",0.0241179764904286,0.0001065428096402,0.0
6,Li6,"(n,Xt)",0.1408978887665116,0.0003158930661919,0.0
6,Li7,"(n,Xt)",0.0185540897782868,2.1505775429357167e-05,0.0
20,Li6,"(n,Xt)",1.1613354974160135,0.0013692970773599,50.0
20,Li7,"(n,Xt)",0.0237106366281367,0.0001086887776417,50.0
17,Li6,"(n,Xt)",0.1404064081949488,0.0004698209390091,50.0
17,Li7,"(n,Xt)",0.0183627224864691,2.106966754156381e-05,50.0
27,Li7,"(n,Xt)",0.0181538170778809,2.017199062641459e-05,100.0
27,Li6,"(n,Xt)",0.139790920153577,0.0003119954518894,100.0
30,Li6,"(n,Xt)",1.1638108537383114,0.0006862718420916,100.0
30,Li7,"(n,Xt)",0.0233335787701224,9.851178311016056e-05,100.0
37,Li7,"(n,Xt)",0.0179339104476034,2.2244812259231357e-05,150.0
40,Li6,"(n,Xt)",1.1658999680422284,0.0006766456049809,150.0
40,Li7,"(n,Xt)",0.0229026395742852,0.0001007243334116,150.0
37,Li6,"(n,Xt)",0.1387358484203443,0.0002804563956353,150.0
47,Li7,"(n,Xt)",0.0176905113041694,1.9515721183678415e-05,200.0
47,Li6,"(n,Xt)",0.1376436190509289,0.0003360460058677,200.0
50,Li6,"(n,Xt)",1.1666585153061633,0.0011700597159685,200.0
50,Li7,"(n,Xt)",0.0224171998113808,0.0001055576423199,200.0
60,Li6,"(n,Xt)",1.1681313302603848,0.0011024382147283,250.0
60,Li7,"(n,Xt)",0.0219068956350335,0.000112434498403,250.0
57,Li6,"(n,Xt)",0.1361719918259097,0.0002613551839969,250.0
57,Li7,"(n,Xt)",0.0174165195317699,1.94707194179633e-05,250.0
67,Li7,"(n,Xt)",0.0171116508201674,1.612019796413082e-05,300.0
67,Li6,"(n,Xt)",0.1350986074310241,0.0002169143162203,300.0
70,Li6,"(n,Xt)",1.174051763860273,0.0011893376546321,300.0
70,Li7,"(n,Xt)",0.0213603601131737,0.0001065190919233,300.0
80,Li6,"(n,Xt)",1.1739715833730788,0.0009851617666975,350.0
80,Li7,"(n,Xt)",0.0207348205229884,9.897447231527824e-05,350.0
77,Li6,"(n,Xt)",0.1334514232721592,0.0002475357038129,350.0
77,Li7,"(n,Xt)",0.0167797107623336,1.5766986845418873e-05,350.0
87,Li6,"(n,Xt)",0.1329519887128456,0.0001858597711445,400.0
90,Li6,"(n,Xt)",1.1783510280217024,0.0008530645553493,400.0
90,Li7,"(n,Xt)",0.020072776385887,9.161848483170656e-05,400.0
87,Li7,"(n,Xt)",0.0164078840633088,1.4161476199726658e-05,400.0
97,Li7,"(n,Xt)",0.0159900678647596,1.1973208610490482e-05,450.0
97,Li6,"(n,Xt)",0.1308179338715036,0.0002343065866681,450.0
100,Li7,"(n,Xt)",0.0193182971140338,8.6624588790836e-05,450.0
100,Li6,"(n,Xt)",1.1787897583821287,0.0011062563872199,450.0
110,Li6,"(n,Xt)",1.1862074789991737,0.0014891134064676,500.0
110,Li7,"(n,Xt)",0.0184853133606671,7.864171279757511e-05,500.0
107,Li6,"(n,Xt)",0.1281579419159556,0.0001861791262351,500.0
107,Li7,"(n,Xt)",0.0155084555567107,1.2327067147385788e-05,500.0
