cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",1.0759975449353387,0.0013732708717011,0.0
10,Li7,"(n,Xt)",0.0647525697463306,0.0001132569135617,0.0
6,Li6,"(n,Xt)",0.0936447723702559,0.0002203870958832,0.0
6,Li7,"(n,Xt)",0.0188605022635167,1.9452095940585035e-05,0.0
20,Li6,"(n,Xt)",1.0777867357489268,0.0011975841429733,50.0
20,Li7,"(n,Xt)",0.063673905026046,0.0001200931327842,50.0
17,Li6,"(n,Xt)",0.0931827964039806,0.0001976501331771,50.0
17,Li7,"(n,Xt)",0.0186638270599593,2.140487222301051e-05,50.0
27,Li7,"(n,Xt)",0.0184471830872006,1.890147788344828e-05,100.0
27,Li6,"(n,Xt)",0.0931434748464651,0.0001934281795415,100.0
30,Li6,"(n,Xt)",1.08060404156472,0.0011460082617563,100.0
30,Li7,"(n,Xt)",0.0626438436044985,0.0001274252759497,100.0
37,Li7,"(n,Xt)",0.0182213367677666,2.235666195970873e-05,150.0
40,Li6,"(n,Xt)",1.0864059058669973,0.0012494442669908,150.0
40,Li7,"(n,Xt)",0.061465105748594,0.0001531695360888,150.0
37,Li6,"(n,Xt)",0.0930038978676304,0.0001890828894773,150.0
47,Li7,"(n,Xt)",0.0179719425917489,1.927854783707728e-05,200.0
47,Li6,"(n,Xt)",0.0925165718650585,0.0001879149873276,200.0
50,Li6,"(n,Xt)",1.0892930273481916,0.0012062320703909,200.0
50,Li7,"(n,Xt)",0.060167012792085,0.0001228666330748,200.0
60,Li6,"(n,Xt)",1.094396379370122,0.001891928989293,250.0
60,Li7,"(n,Xt)",0.058793655584679,0.0001200556139225,250.0
57,Li6,"(n,Xt)",0.0923608665753317,0.0001390546482979,250.0
57,Li7,"(n,Xt)",0.0176924956780149,1.9247515626909416e-05,250.0
67,Li7,"(n,Xt)",0.0173820593227999,1.7142342589624905e-05,300.0
67,Li6,"(n,Xt)",0.0919346685602605,0.0001864009627229,300.0
70,Li6,"(n,Xt)",1.1000025771684667,0.0008171402346186,300.0
70,Li7,"(n,Xt)",0.0572604971105667,0.0001075148686304,300.0
80,Li6,"(n,Xt)",1.106915767178221,0.0009135372497809,350.0
80,Li7,"(n,Xt)",0.0555829710690055,0.0001179693070596,350.0
77,Li6,"(n,Xt)",0.0918852581037056,0.000178549294919,350.0
77,Li7,"(n,Xt)",0.0170395702620583,1.7118796220398124e-05,350.0
87,Li6,"(n,Xt)",0.091195350401683,0.0001404600376003,400.0
90,Li6,"(n,Xt)",1.111360324324571,0.0006289856981693,400.0
90,Li7,"(n,Xt)",0.0537699094602302,0.0001174322372787,400.0
87,Li7,"(n,Xt)",0.0166586241542962,1.5772961312619027e-05,400.0
