wppm,mean,std. dev.
0.0,1.2635385324184816,0.0007852683008798555
50.0,1.264527226086999,0.001374688479545447
100.0,1.2662708712788673,0.000872759115189545
150.0,1.266769233230333,0.0009577047675973971
200.0,1.2709620962510255,0.001305771036801027
250.0,1.2743121006277258,0.0005278903568353425
300.0,1.2771469808378084,0.0009189668730357832
350.0,1.2811915110793284,0.0011875770088955273
400.0,1.2817696956276703,0.0012663484537771938
450.0,1.2866602004158225,0.0010771538235711299
500.0,1.2902407546883712,0.0007299783613766242
550.0,1.2950158511956043,0.0009167342360326116
600.0,1.2991025367955351,0.0012398452929157887
650.0,1.3004887794747442,0.0008730762669108248
700.0,1.305269438956063,0.0013730030560385196
750.0,1.3063473961620802,0.0012694662173851662
800.0,1.3069586479000683,0.001326126976341503
850.0,1.3003549571564965,0.0013614836977099728
900.0,1.277058728906973,0.001017677852260535
