wppm,mean,std. dev.
0.0,1.3319125689874431,0.000994760028990848
50.0,1.3300524017334185,0.0010413199371954091
100.0,1.3316749385307274,0.0011183199074584747
150.0,1.3333460993757555,0.0010140098164586515
200.0,1.3350822216033096,0.0010439491671203325
250.0,1.336190376105177,0.0014046009695483728
300.0,1.3360470364828452,0.0014747625518435866
350.0,1.3372720507907057,0.0015396777113042466
400.0,1.337534440047039,0.0008352212657708488
450.0,1.3380002519659944,0.0011693340256458784
500.0,1.3396093554722304,0.0010190590866572848
550.0,1.3378897044012474,0.0011049988296957891
600.0,1.3395771857630452,0.0012038779183591263
650.0,1.3404552128669656,0.0010483930840940701
700.0,1.3363323916165357,0.0014985697940392408
750.0,1.3342866144029035,0.0013126995909022564
800.0,1.3274575634369232,0.0018620250320353635
850.0,1.315479313017646,0.001590082244895086
900.0,1.282000094638136,0.0008276162806161477
