cell,nuclide,score,mean,std. dev.,wppm
10,Li6,"(n,Xt)",1.1543675899824508,0.0009672902417657,0.0
10,Li7,"(n,Xt)",0.0341702020388699,0.0001049363092731,0.0
6,Li6,"(n,Xt)",0.1247809847955212,0.0002059880025403,0.0
6,Li7,"(n,Xt)",0.0185937921706011,2.131706519021462e-05,0.0
20,Li6,"(n,Xt)",1.1535863141119225,0.0010077110900196,50.0
20,Li7,"(n,Xt)",0.0336415299911146,0.0001106273868928,50.0
17,Li6,"(n,Xt)",0.1244197442993085,0.0002370366915031,50.0
17,Li7,"(n,Xt)",0.0184048133310731,2.09942564215868e-05,50.0
27,Li7,"(n,Xt)",0.0181910364645765,2.0330381676353155e-05,100.0
27,Li6,"(n,Xt)",0.1240769045092302,0.0001399781883755,100.0
30,Li6,"(n,Xt)",1.1563460336511016,0.0011025705697032,100.0
30,Li7,"(n,Xt)",0.0330609639058191,0.0001223533268951,100.0
37,Li7,"(n,Xt)",0.0179649897141355,2.1486664119029644e-05,150.0
40,Li6,"(n,Xt)",1.1592978308551438,0.0009822042455184,150.0
40,Li7,"(n,Xt)",0.0324320572426108,0.0001237828623595,150.0
37,Li6,"(n,Xt)",0.1236512215638655,0.0002184189877535,150.0
47,Li7,"(n,Xt)",0.0177236328544583,1.9710242059124924e-05,200.0
47,Li6,"(n,Xt)",0.1228276458410582,0.0002478969871883,200.0
50,Li6,"(n,Xt)",1.162758421646395,0.0010067057334869,200.0
50,Li7,"(n,Xt)",0.0317725212613979,0.0001205488274384,200.0
60,Li6,"(n,Xt)",1.1659594031167408,0.0013801581351093,250.0
60,Li7,"(n,Xt)",0.0310196986346776,0.0001168923811897,250.0
57,Li6,"(n,Xt)",0.1217593016714596,0.0002323245278719,250.0
57,Li7,"(n,Xt)",0.0174519726822991,2.070967688662065e-05,250.0
67,Li7,"(n,Xt)",0.0171470477470982,1.8509960993854604e-05,300.0
67,Li6,"(n,Xt)",0.1208868330933159,0.0002194917020678,300.0
70,Li6,"(n,Xt)",1.1678114699090874,0.0014536593250485,300.0
70,Li7,"(n,Xt)",0.0302016857333436,0.0001152385572937,300.0
80,Li6,"(n,Xt)",1.1711126965976832,0.0015196144291083,350.0
80,Li7,"(n,Xt)",0.0293083756681324,0.0001203481048001,350.0
77,Li6,"(n,Xt)",0.1200370617729316,0.0002159064423521,350.0
77,Li7,"(n,Xt)",0.0168139167519583,1.6738678407263835e-05,350.0
87,Li6,"(n,Xt)",0.1189096775561357,0.000224043900634,400.0
90,Li6,"(n,Xt)",1.1738431477579785,0.0007964045685612,400.0
90,Li7,"(n,Xt)",0.0283421097983185,0.000113429961905,400.0
87,Li7,"(n,Xt)",0.0164395049346062,1.6501524221733703e-05,400.0
97,Li7,"(n,Xt)",0.0160169738166417,1.4075514979884469e-05,450.0
97,Li6,"(n,Xt)",0.1174033986607733,0.0001515143075211,450.0
100,Li7,"(n,Xt)",0.0273012241418224,0.0001119934257052,450.0
100,Li6,"(n,Xt)",1.177278655346757,0.0011539691636376,450.0
110,Li6,"(n,Xt)",1.1822025096702906,0.0009981475850641,500.0
110,Li7,"(n,Xt)",0.0261400133829758,0.0001058032258001,500.0
107,Li6,"(n,Xt)",0.1157308696814444,0.0001753924934108,500.0
107,Li7,"(n,Xt)",0.0155359627375195,1.5032338305138809e-05,500.0
