wppm,mean,std. dev.
0.0,1.1753664873761311,0.0010509020305860086
50.0,1.179114981801019,0.0010878274105162
100.0,1.1804877618469707,0.0006635107878532678
150.0,1.1855242540439543,0.0008698656564075184
200.0,1.190446217709553,0.0014640672072726607
250.0,1.1933545073371021,0.000921063824466071
300.0,1.1983556185292583,0.0014244780843474564
350.0,1.2058752261497907,0.001023820962809563
400.0,1.2087707952261182,0.0011578642813695832
450.0,1.2152733705166414,0.0010816910985888657
500.0,1.2210933762451925,0.0009537657641860201
550.0,1.2284462329546193,0.0015267004578710958
600.0,1.236196021094937,0.0008818580578752595
650.0,1.246162348260928,0.001234053808716782
700.0,1.253368571192209,0.0009718661925198677
750.0,1.2599333482475208,0.0014100015506567222
800.0,1.2660202532904958,0.0010486851178285335
850.0,1.2654465586885406,0.0012143061062832774
900.0,1.2536213035757846,0.001188512567805129
