cell,nuclide,score,mean,std. dev.
40,Li6,"(n,Xt)",1.0059599059994169,0.0009070609342540013
40,Li7,"(n,Xt)",0.0638823580154755,0.00013094603628440384
37,Li6,"(n,Xt)",0.17650177290290933,0.0004315794554117914
37,Li7,"(n,Xt)",0.016049355456736903,1.7842575477960078e-05
