cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9855095013940399,0.000926766953054986
70,Li7,"(n,Xt)",8.81946484347956e-06,1.5433187758686018e-08
67,Li6,"(n,Xt)",0.2035801416859969,0.000459811723166739
67,Li7,"(n,Xt)",2.0948231145564507e-06,1.803750739308019e-09
