cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",0.9993654526838001,0.0016507292649583062
70,Li7,"(n,Xt)",8.310853230150917e-06,1.7286833032585607e-08
67,Li6,"(n,Xt)",0.2167794633531001,0.00017105554014509058
67,Li7,"(n,Xt)",2.0877999532035144e-06,2.579258749416212e-09
