enrichment,mean,std. dev.
0.01,0.4283651674616654,0.00047457288915154
7.5,1.1768624468216276,0.0005875275991724826
15.0,1.2097295275861781,0.0012515957698049052
25.0,1.2235755560765869,0.0012724860400904073
50.0,1.2208748130144342,0.00131014388446239
75.0,1.2061343672136067,0.0011342404996184882
99.99,1.1891213841083352,0.0010365909365650998
