cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3254926372725768,0.000411826700945,0.01
10,Li7,"(n,Xt)",0.1017839924129799,0.0001699765563457,0.01
6,Li6,"(n,Xt)",0.0003897072209039,1.1845607171987126e-06,0.01
6,Li7,"(n,Xt)",0.0104858821369677,1.314377160905465e-05,0.01
20,Li6,"(n,Xt)",1.0418005416932994,0.0008946922461423,7.5
20,Li7,"(n,Xt)",0.0936887392215177,0.0001566387353479,7.5
17,Li6,"(n,Xt)",0.0377699946088462,6.405331261665007e-05,7.5
17,Li7,"(n,Xt)",0.0097074657049801,1.1891173378752014e-05,7.5
30,Li6,"(n,Xt)",1.0700939789649313,0.0007859250978177,15.0
30,Li7,"(n,Xt)",0.0856958989279562,0.000145389718798,15.0
27,Li6,"(n,Xt)",0.0509253391223367,0.0001438656038208,15.0
27,Li7,"(n,Xt)",0.0089284078720345,1.1763734486822778e-05,15.0
37,Li7,"(n,Xt)",0.0078848061155666,9.47086374764779e-06,25.0
37,Li6,"(n,Xt)",0.0630786525487167,0.0001520222533369,25.0
40,Li7,"(n,Xt)",0.0751198238663178,0.0001336417293955,25.0
40,Li6,"(n,Xt)",1.0810536961617794,0.0014717634361515,25.0
50,Li6,"(n,Xt)",1.0884369590785028,0.0009564811132457,50.0
50,Li7,"(n,Xt)",0.0492681798683066,8.18128998062053e-05,50.0
47,Li6,"(n,Xt)",0.0850642123522842,0.0001948755254348,50.0
47,Li7,"(n,Xt)",0.0052731193431382,6.378882216786887e-06,50.0
60,Li6,"(n,Xt)",1.0847803543835128,0.0013058059004348,75.0
60,Li7,"(n,Xt)",0.0242654657898875,4.492364296213287e-05,75.0
57,Li6,"(n,Xt)",0.1010516569607968,0.000168489252126,75.0
57,Li7,"(n,Xt)",0.0026446621311701,3.383390027897909e-06,75.0
70,Li6,"(n,Xt)",1.081201488453918,0.0012871376641964,99.99
70,Li7,"(n,Xt)",9.551408510612028e-06,1.5951889731725932e-08,99.99
67,Li6,"(n,Xt)",0.1139928168216862,0.0001167989390261,99.99
67,Li7,"(n,Xt)",1.060918661738275e-06,1.1904264348942763e-09,99.99
