cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.2684463981579399,0.0003361947481165,0.01
10,Li7,"(n,Xt)",0.0695564770614009,0.000111880963454,0.01
6,Li6,"(n,Xt)",0.003183065839164,7.356997798691945e-06,0.01
6,Li7,"(n,Xt)",0.057513905519961,4.885908423678296e-05,0.01
20,Li6,"(n,Xt)",0.8164320972074727,0.0008931341752607,7.5
20,Li7,"(n,Xt)",0.0639395188533827,0.0001063243101541,7.5
17,Li6,"(n,Xt)",0.2335192229152118,0.0003143732113382,7.5
17,Li7,"(n,Xt)",0.0531856888425879,4.6688790201813947e-05,7.5
30,Li6,"(n,Xt)",0.8036478920064678,0.0005623165398919,15.0
30,Li7,"(n,Xt)",0.0583636083982161,9.89272515934127e-05,15.0
27,Li6,"(n,Xt)",0.2898592244921363,0.0003190251468436,15.0
27,Li7,"(n,Xt)",0.0488548677768404,4.2243851016385056e-05,15.0
37,Li7,"(n,Xt)",0.0430797150719108,3.145961160270184e-05,25.0
37,Li6,"(n,Xt)",0.3332947573830064,0.0005687661411087,25.0
40,Li7,"(n,Xt)",0.0510701056888108,9.323542153122362e-05,25.0
40,Li6,"(n,Xt)",0.7866855169880779,0.0007974124254933,25.0
50,Li6,"(n,Xt)",0.7578873232782966,0.0008048629129561,50.0
50,Li7,"(n,Xt)",0.0332625535962291,6.785487046646237e-05,50.0
47,Li6,"(n,Xt)",0.3922011492050526,0.0004060508526608,50.0
47,Li7,"(n,Xt)",0.0286727643222776,2.2115525401624843e-05,50.0
60,Li6,"(n,Xt)",0.7365018868388933,0.0009429605480483,75.0
60,Li7,"(n,Xt)",0.0162506185219601,3.459631967831493e-05,75.0
57,Li6,"(n,Xt)",0.4271529752533139,0.0005828795161067,75.0
57,Li7,"(n,Xt)",0.0143108909033003,1.0866374007742798e-05,75.0
70,Li6,"(n,Xt)",0.7208483563875843,0.0010299467926053,99.99
70,Li7,"(n,Xt)",6.36194852650744e-06,1.1926523267179076e-08,99.99
67,Li6,"(n,Xt)",0.4527981132677879,0.0005722483438559,99.99
67,Li7,"(n,Xt)",5.719175576885759e-06,4.551839563056413e-09,99.99
