cell,nuclide,score,mean,std. dev.
70,Li6,"(n,Xt)",1.0065940699349063,0.0009766217025967822
70,Li7,"(n,Xt)",0.005862152434406773,1.3717996269234278e-05
67,Li6,"(n,Xt)",0.22624257885722315,0.0003696546133706429
67,Li7,"(n,Xt)",0.0015727670137843225,2.0949671078627607e-06
