cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.9884086732488686,0.0009520115521042181
20,Li7,"(n,Xt)",0.07976227836803447,0.00018895260052178423
17,Li6,"(n,Xt)",0.11077043813829672,0.0002469557734897343
17,Li7,"(n,Xt)",0.01976592897384794,2.4365025038839195e-05
