cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",1.038168605747614,0.0006510620730205409
20,Li7,"(n,Xt)",0.07466310449950088,0.00017193665841992706
17,Li6,"(n,Xt)",0.08386112161359545,0.00014692011611174314
17,Li7,"(n,Xt)",0.018636143204287005,3.2735849590519116e-05
