enrichment,bare,14_slry_1000_mlt_0.5_ref_0_pp.csv,14_slry_1000_mlt_1.5_ref_0_pp.csv,14_slry_1000_mlt_1_ref_0_pp.csv,14_slry_1000_mlt_2_ref_0_pp.csv,14_slry_100_mlt_0.5_ref_0_pp.csv,14_slry_100_mlt_1.5_ref_0_pp.csv,14_slry_100_mlt_1_ref_0_pp.csv,14_slry_100_mlt_2_ref_0_pp.csv,14_slry_150_mlt_0.5_ref_0_pp.csv,14_slry_150_mlt_1.5_ref_0_pp.csv,14_slry_150_mlt_1_ref_0_pp.csv,14_slry_150_mlt_2_ref_0_pp.csv,14_slry_200_mlt_0.5_ref_0_pp.csv,14_slry_200_mlt_1.5_ref_0_pp.csv,14_slry_200_mlt_1_ref_0_pp.csv,14_slry_200_mlt_2_ref_0_pp.csv,14_slry_250_mlt_0.5_ref_0_pp.csv,14_slry_250_mlt_1.5_ref_0_pp.csv,14_slry_250_mlt_1_ref_0_pp.csv,14_slry_250_mlt_2_ref_0_pp.csv,14_slry_50_mlt_0.5_ref_0_pp.csv,14_slry_50_mlt_1.5_ref_0_pp.csv,14_slry_50_mlt_1_ref_0_pp.csv,14_slry_50_mlt_2_ref_0_pp.csv
0.01,0.000474573,0.0,0.0,0.0,0.0,0.0004746810964458,0.000383346590803,0.0006610556391551,0.0002581819127006,0.0006094525918487,0.0004006372533949,0.0005945983933193,0.000405291050618,0.0004492599769022,0.0005445541300782,0.0004371758395211,0.0004760043707425,0.0006753911936121,0.0003534213819277,0.0005733486033948,0.000466400601188,0.0004261687889497,0.0003597619250783,0.0005598097180952,0.0003192677134731
7.5,0.000587528,0.0,0.0,0.0,0.0,0.0008693399198786,0.0014968610395257,0.0006900008650726,0.0014560826059326,0.0011578055139477,0.0011248197135579,0.0004973837807344,0.0011515463562884,0.0010981629496218,0.0008290767906443,0.0013900951821353,0.0015952661885997,0.001682864216048,0.0014231059204887,0.0010843307358383,0.0016452482985338,0.0008683797565032,0.0012744345598312,0.0009592246635656,0.001240310594289
15.0,0.001251596,0.0,0.0,0.0,0.0,0.0011903109640362,0.0013695134367978,0.0013468367045816,0.0014497655566093,0.0009910331337721,0.0012183161723106,0.001235135843892,0.0011692580546307,0.0013164468208443,0.0009507648971824,0.0009031989099861,0.0012344628328342,0.0010312829886777,0.0012225722886597,0.0010964887084988,0.0011391150103752,0.0011358792060671,0.001254854301269,0.0008584398645671,0.0015743065624497
25.0,0.001272486,0.0,0.0,0.0,0.0,0.0010320209461597,0.0011235086726385,0.0014566461746759,0.0013712276263182,0.0014906399899131,0.0013900815368994,0.0013719763113421,0.0015323760637812,0.0009667633111577,0.0017396990570489,0.0011114538454355,0.0017571867882057,0.0012250484557644,0.0016280399759725,0.0013040799512513,0.0010534148332433,0.0012115028152709,0.0007073999276721,0.0016079102275257,0.0011168009381236
50.0,0.001310144,0.0,0.0,0.0,0.0,0.0014631236667484,0.000891791128619,0.0012128802676307,0.000623581521036,0.0016638658199541,0.0012888051930147,0.0014369695386636,0.0013825649811021,0.0014188759417007,0.0013717229283533,0.0015704522304731,0.0013651470160713,0.0013309368938422,0.0013756890965905,0.0012672242297324,0.000744094462233,0.0014575402769991,0.0014821443156348,0.0011244584445562,0.0009912076369075
75.0,0.00113424,0.0,0.0,0.0,0.0,0.0012313165274316,0.0009981761690516,0.0014488908880187,0.00108038587055,0.0015613253583941,0.0011967839901817,0.0017825426688362,0.0013207022485603,0.0016419411853131,0.0011018911996535,0.0016790211298732,0.0014176808295478,0.0012117791784545,0.0011469087883154,0.0017153386413339,0.000715158006224,0.001728202813222,0.0012116005833209,0.0015070331676866,0.0013800372876115
99.99,0.001036591,0.0,0.0,0.0,0.0,0.0016059548069608,0.0010335833948744,0.0011753174568095,0.0011641285238583,0.001214612770651,0.00101677479949,0.0014542693055975,0.0011456657748449,0.0010262530132418,0.0010232428673211,0.0012908316257419,0.0010916225943543,0.0008084653016455,0.0011588593997653,0.0013365925338871,0.0014855042390967,0.0013221509325509,0.0008356468978015,0.0010661638927095,0.0011186172343929
