cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8757494477217964,0.0014897390739518,0.01
10,Li7,"(n,Xt)",0.0898930176658128,0.0001963812673658,0.01
6,Li6,"(n,Xt)",0.045636101550682,7.284904400671213e-05,0.01
6,Li7,"(n,Xt)",0.0227914682095823,3.843802177879624e-05,0.01
20,Li6,"(n,Xt)",0.9746889882376994,0.0010439021043825,7.5
20,Li7,"(n,Xt)",0.0838059698113756,0.0001800383529816,7.5
17,Li6,"(n,Xt)",0.1137195604659918,0.0001927334583982,7.5
17,Li7,"(n,Xt)",0.0213395229301797,3.514563056808783e-05,7.5
30,Li6,"(n,Xt)",0.9866073898515912,0.001343636889456,15.0
30,Li7,"(n,Xt)",0.0776490789285532,0.0001642503162017,15.0
27,Li6,"(n,Xt)",0.1453909365503004,0.0003818796115405,15.0
27,Li7,"(n,Xt)",0.0198908100949064,3.164797223296371e-05,15.0
37,Li7,"(n,Xt)",0.0179486688533093,2.7438012049583544e-05,25.0
37,Li6,"(n,Xt)",0.1729964103679362,0.0002051124807216,25.0
40,Li7,"(n,Xt)",0.0695498642927916,0.0001414202884834,25.0
40,Li6,"(n,Xt)",0.989824474481775,0.0011963002205606,25.0
50,Li6,"(n,Xt)",0.981347418421931,0.001252123299751,50.0
50,Li7,"(n,Xt)",0.0497921932894573,0.000107150603008,50.0
47,Li6,"(n,Xt)",0.2169972598536866,0.0005243431892274,50.0
47,Li7,"(n,Xt)",0.0130792177708795,1.8213406241652192e-05,50.0
60,Li6,"(n,Xt)",0.969243984365184,0.0011272383796791,75.0
60,Li7,"(n,Xt)",0.0306592320518422,6.517792146250081e-05,75.0
57,Li6,"(n,Xt)",0.245017021510452,0.0006044850410281,75.0
57,Li7,"(n,Xt)",0.0081913181271274,1.1613761899313708e-05,75.0
70,Li6,"(n,Xt)",0.9588526393900032,0.0012538677882686,99.99
70,Li7,"(n,Xt)",0.0120620265831203,2.494539831122232e-05,99.99
67,Li6,"(n,Xt)",0.2663593191495345,0.0003329803515557,99.99
67,Li7,"(n,Xt)",0.003277989402954,4.973193547258122e-06,99.99
