cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8944985791755038,0.0013202599060362,0.01
10,Li7,"(n,Xt)",0.0914977519305239,0.0001845292903104,0.01
6,Li6,"(n,Xt)",0.0567626931298915,0.0001394566166577,0.01
6,Li7,"(n,Xt)",0.0234971022995901,3.700481436749554e-05,0.01
20,Li6,"(n,Xt)",0.9662226866356164,0.0008048383829119,7.5
20,Li7,"(n,Xt)",0.0857574323686424,0.0001818111196301,7.5
17,Li6,"(n,Xt)",0.1143839421688401,0.0003113610238238,7.5
17,Li7,"(n,Xt)",0.022123717262648,3.409571769855359e-05,7.5
30,Li6,"(n,Xt)",0.9781856521695208,0.0012034316398243,15.0
30,Li7,"(n,Xt)",0.0800004865604293,0.0001620590422166,15.0
27,Li6,"(n,Xt)",0.144346881066681,0.000333734725369,15.0
27,Li7,"(n,Xt)",0.0207429748054956,3.1385421630421805e-05,15.0
37,Li7,"(n,Xt)",0.0188977764545485,2.7825330848043164e-05,25.0
37,Li6,"(n,Xt)",0.1705007022742566,0.0004108118634188,25.0
40,Li7,"(n,Xt)",0.0723427413921732,0.0001545429141104,25.0
40,Li6,"(n,Xt)",0.9812875287430588,0.0010323300152911,25.0
50,Li6,"(n,Xt)",0.9712960640166326,0.0014742813242348,50.0
50,Li7,"(n,Xt)",0.0537387638450604,0.000102603464233,50.0
47,Li6,"(n,Xt)",0.2135461589974112,0.0003603290027987,50.0
47,Li7,"(n,Xt)",0.0142761040098908,2.190258856621714e-05,50.0
60,Li6,"(n,Xt)",0.9608354696022752,0.0014192276726204,75.0
60,Li7,"(n,Xt)",0.0356406617379048,7.625956059722919e-05,75.0
57,Li6,"(n,Xt)",0.2416759510692688,0.0003047742593037,75.0
57,Li7,"(n,Xt)",0.0096221316762174,1.374904626804815e-05,75.0
70,Li6,"(n,Xt)",0.9509865816218628,0.0011587825255633,99.99
70,Li7,"(n,Xt)",0.0180372288861495,3.67909036899003e-05,99.99
67,Li6,"(n,Xt)",0.2629393346428404,0.0005916190886208,99.99
67,Li7,"(n,Xt)",0.0049463143680532,7.0375395031188665e-06,99.99
