enrichment,mean,std. dev.
0.01,1.0342965556440922,0.0014981463108620495
7.5,1.1936635649864205,0.001095734390744767
15.0,1.2295760141599454,0.0014140063328530732
25.0,1.2503323394328865,0.0012152576748367925
50.0,1.2612290237413393,0.0013595043520202121
75.0,1.2531121103521705,0.0012844234086311105
99.99,1.2405736606296276,0.001293291179350188
