enrichment,mean,std. dev.
0.01,1.0891048190303831,0.0009380196177032212
7.5,1.1878324711141706,0.0011932945441866585
15.0,1.2185030648858037,0.0012242596557298566
25.0,1.2364757354611204,0.0010844004455997575
50.0,1.2478037874750225,0.0016398444734277004
75.0,1.2438300789362176,0.0014678843476710081
99.99,1.2336698072068841,0.0015514509005536462
