enrichment,bare,10_slry_1000_mlt_1_ref_0.5_pp.csv,10_slry_1000_mlt_1_ref_1.5_pp.csv,10_slry_1000_mlt_1_ref_1_pp.csv,10_slry_1000_mlt_1_ref_2_pp.csv,10_slry_100_mlt_1_ref_0.5_pp.csv,10_slry_100_mlt_1_ref_1.5_pp.csv,10_slry_100_mlt_1_ref_1_pp.csv,10_slry_100_mlt_1_ref_2_pp.csv,10_slry_150_mlt_1_ref_0.5_pp.csv,10_slry_150_mlt_1_ref_1.5_pp.csv,10_slry_150_mlt_1_ref_1_pp.csv,10_slry_150_mlt_1_ref_2_pp.csv,10_slry_200_mlt_1_ref_0.5_pp.csv,10_slry_200_mlt_1_ref_1.5_pp.csv,10_slry_200_mlt_1_ref_1_pp.csv,10_slry_200_mlt_1_ref_2_pp.csv,10_slry_250_mlt_1_ref_0.5_pp.csv,10_slry_250_mlt_1_ref_1.5_pp.csv,10_slry_250_mlt_1_ref_1_pp.csv,10_slry_250_mlt_1_ref_2_pp.csv,10_slry_50_mlt_1_ref_0.5_pp.csv,10_slry_50_mlt_1_ref_1.5_pp.csv,10_slry_50_mlt_1_ref_1_pp.csv,10_slry_50_mlt_1_ref_2_pp.csv
0.01,0.000474573,0.0016195846422126,0.0016103421767004,0.0016135364502957,0.0016183425367612,0.0015070844857167,0.0015171795469876,0.0015048829108478,0.001498146310862,0.0013634707740434,0.0013408783623748,0.0013278252690253,0.0013158905717081,0.0009353206564304,0.0009380196177032,0.0009563089128545,0.0009611358238728,0.001761752260344,0.0017790231997708,0.0017721994586396,0.0017857443225936,0.0010498834366266,0.0009934287371196,0.0010269725093328,0.0010215819344845
7.5,0.000587528,0.0016195846422203,0.0016103421766967,0.0016135364502911,0.0016183425367685,0.0010745719855012,0.0010828345204847,0.0010772775006527,0.0010957343907447,0.0008603177674751,0.0008825691536369,0.0008790222080747,0.000879190234854,0.0012020951315442,0.0011932945441866,0.0011938353598598,0.0012012197064228,0.0014301240631658,0.0014305649205395,0.0014511959993892,0.0014372463115761,0.0014578729524457,0.0014557569598086,0.0014641882021986,0.0014514620409685
15.0,0.001251596,0.0016195846422125,0.0016103421766967,0.0016135364502878,0.0016183425367645,0.0014183767112566,0.001400075451814,0.0014068304407198,0.001414006332853,0.001277254579272,0.0012597121720863,0.0012740153978515,0.0012691147972607,0.0012234116833632,0.0012242596557298,0.0012271969664864,0.0012185346063033,0.0008995413900559,0.0009088074988959,0.0009048317696265,0.0008965969538956,0.0013397966805433,0.001361420037404,0.0013520832337381,0.0013576126772797
25.0,0.001272486,0.001619584642224,0.0016103421767002,0.0016135364502916,0.001618342536761,0.0012118639252733,0.0012203999651551,0.0012222757012888,0.0012152576748367,0.0011084077931423,0.0011221093569412,0.0011274944140732,0.0011236510283264,0.0010913187803882,0.0010844004455997,0.0010749811348344,0.0010871395924923,0.0012151385549525,0.0012090338669761,0.0012202121122055,0.0011948486131909,0.0014003159518503,0.0013925838673006,0.0013955832311085,0.0013846308197434
50.0,0.001310144,0.0016195846422201,0.0016103421767042,0.0016135364502877,0.0016183425367649,0.0013582822911628,0.0013598268735905,0.0013618228657796,0.0013595043520202,0.0015203464836813,0.0015212986582206,0.0015207792455011,0.0015248818714846,0.001642433395207,0.0016398444734277,0.0016428075059484,0.001647063086773,0.0011606311280373,0.0011758799012305,0.0011717475878224,0.0011689206590366,0.0011375573932385,0.0011348768886924,0.0011564646514676,0.001122520066607
75.0,0.00113424,0.0016195846422163,0.0016103421766929,0.0016135364502877,0.0016183425367497,0.0012826839833408,0.0012811052697062,0.0012808011439563,0.0012844234086311,0.0014498461223234,0.0014536502649266,0.0014464060579133,0.0014546219699894,0.0014702430455261,0.001467884347671,0.0014744854778548,0.0014729414160563,0.0012082544971235,0.0012065129716802,0.0012080259300988,0.0011913787053197,0.0012103509804594,0.0012094841509589,0.0012138558577084,0.0012083588986487
99.99,0.001036591,0.0016195846422201,0.0016103421766965,0.0016135364502992,0.0016183425367688,0.00130032911552,0.0012921551010537,0.0012975774930734,0.0012932911793501,0.0012962675314788,0.0013016117643629,0.0012977563906959,0.0012996571190687,0.0015423418420833,0.0015514509005536,0.0015435423415428,0.0015449474098379,0.001491811205783,0.0014899099297308,0.0014913251599642,0.0014917916571305,0.0011942859964839,0.0011939977995499,0.0011916058396291,0.0011937011780641
