wppm,mean,std. dev.
0.0,1.2410931575354889,0.00143111492057242
50.0,1.2423671962432852,0.0011455800720056688
100.0,1.2440057779921796,0.0009316914742883502
150.0,1.2469608760004545,0.0010598527258085012
200.0,1.2504276641449685,0.001726110474647619
250.0,1.253997055098855,0.0016757818882784702
300.0,1.2565345699522659,0.0012514887539174532
350.0,1.2598665409064833,0.001047255745520191
400.0,1.2638140160972282,0.0005435866351807194
450.0,1.2689205768215257,0.001645067821558677
500.0,1.2719364951598577,0.0011355086770741285
550.0,1.277721995249231,0.0010630523851859967
600.0,1.282544413287726,0.000839308520551157
650.0,1.288008260288412,0.0012741385677911268
700.0,1.2921672664803263,0.0014265956752669675
750.0,1.2965744913385977,0.0009601470258922323
800.0,1.2978209964593492,0.0011669798227143305
850.0,1.295384841650077,0.0016141664754117404
900.0,1.2730757025705914,0.0012576319041563816
