cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.0911026207445698,8.825670695640141e-05,0.0
6,Li7,"(n,Xt)",0.0189200950179478,2.582935919367269e-05,0.0
10,Li6,"(n,Xt)",0.6315190161727355,0.0009309619925783,0.0
10,Li7,"(n,Xt)",0.0474490252203797,7.014223218610798e-05,0.0
13,Li6,"(n,Xt)",0.4566471549263509,0.0007379895816163,0.0
13,Li7,"(n,Xt)",0.0176580700982375,6.737889898359832e-05,0.0
20,Li6,"(n,Xt)",0.0912920847632696,0.0001953372281197,50.0
20,Li7,"(n,Xt)",0.0187208108089072,2.5430990956649653e-05,50.0
23,Li6,"(n,Xt)",0.6320699971609146,0.0006819070369045,50.0
23,Li7,"(n,Xt)",0.0467764437541757,6.962733649454373e-05,50.0
26,Li6,"(n,Xt)",0.4592953066950352,0.000820548273878,50.0
26,Li7,"(n,Xt)",0.0173120858585536,5.865092404099988e-05,50.0
39,Li7,"(n,Xt)",0.0169301294808529,5.974664791794263e-05,100.0
39,Li6,"(n,Xt)",0.4610296529789769,0.0008474581591068,100.0
36,Li7,"(n,Xt)",0.0460852088703143,7.005973159208437e-05,100.0
33,Li6,"(n,Xt)",0.0906804373646321,0.000117824288872,100.0
33,Li7,"(n,Xt)",0.0184964998884843,2.39667196189908e-05,100.0
36,Li6,"(n,Xt)",0.6321644226445018,0.0007903332381447,100.0
46,Li6,"(n,Xt)",0.0904050037976009,0.0002632041966975,150.0
46,Li7,"(n,Xt)",0.0182749404694731,2.589216703581897e-05,150.0
49,Li6,"(n,Xt)",0.6348766963914316,0.0008485812586783,150.0
49,Li7,"(n,Xt)",0.0453484987716756,7.212435716949917e-05,150.0
52,Li6,"(n,Xt)",0.46357415971962,0.001052631066257,150.0
52,Li7,"(n,Xt)",0.0165535824662654,6.038064049376291e-05,150.0
65,Li7,"(n,Xt)",0.0161242784554198,6.274936109144756e-05,200.0
62,Li7,"(n,Xt)",0.0444746603634882,6.866927882703278e-05,200.0
65,Li6,"(n,Xt)",0.4679571696464236,0.0005286129823379,200.0
59,Li7,"(n,Xt)",0.0180254006120863,2.408599481716039e-05,200.0
62,Li6,"(n,Xt)",0.6357747781470413,0.0007582667887955,200.0
59,Li6,"(n,Xt)",0.0904746962991524,0.0002461889679501,200.0
72,Li6,"(n,Xt)",0.0904147730659632,0.0002176226970866,250.0
72,Li7,"(n,Xt)",0.0177417363141343,2.2962272841596685e-05,250.0
75,Li6,"(n,Xt)",0.6363051916632199,0.0012484893756236,250.0
75,Li7,"(n,Xt)",0.043568408208087,7.817006453315414e-05,250.0
78,Li6,"(n,Xt)",0.4715616300046935,0.0006205732539197,250.0
78,Li7,"(n,Xt)",0.0156685988437261,6.665046065334654e-05,250.0
91,Li6,"(n,Xt)",0.4762576285784545,0.0008554084434833,300.0
88,Li7,"(n,Xt)",0.0425801380069766,7.75372525882537e-05,300.0
91,Li7,"(n,Xt)",0.0151336889844953,6.108198343478496e-05,300.0
85,Li7,"(n,Xt)",0.0174327473125651,2.0879219923917745e-05,300.0
85,Li6,"(n,Xt)",0.0896722967978908,0.0001771186496095,300.0
88,Li6,"(n,Xt)",0.6367156005148873,0.000927657407111,300.0
104,Li6,"(n,Xt)",0.4809030587955309,0.000858327964871,350.0
101,Li7,"(n,Xt)",0.0414884089829804,7.620711230537425e-05,350.0
104,Li7,"(n,Xt)",0.014595660412954,6.98016853266099e-05,350.0
98,Li7,"(n,Xt)",0.0170856536151153,1.836975315399615e-05,350.0
98,Li6,"(n,Xt)",0.0894048404442145,0.0002084316367189,350.0
101,Li6,"(n,Xt)",0.6386867326658516,0.0010730685581148,350.0
111,Li6,"(n,Xt)",0.0889257022232044,0.0002289244839363,400.0
111,Li7,"(n,Xt)",0.0167024140088518,1.7246826066864388e-05,400.0
114,Li6,"(n,Xt)",0.639627719397897,0.0009586022593183,400.0
114,Li7,"(n,Xt)",0.0402388726155825,7.898867246847081e-05,400.0
117,Li6,"(n,Xt)",0.4870829300961234,0.0011475109906939,400.0
117,Li7,"(n,Xt)",0.0140276433083488,5.94559053693759e-05,400.0
130,Li6,"(n,Xt)",0.4932049151870507,0.0008242536506657,450.0
130,Li7,"(n,Xt)",0.0133498560209268,4.4318024473474826e-05,450.0
127,Li7,"(n,Xt)",0.0389049614710129,7.605156241701275e-05,450.0
127,Li6,"(n,Xt)",0.6396661130720598,0.0010746616256755,450.0
124,Li7,"(n,Xt)",0.0162742684053507,1.796848919646513e-05,450.0
124,Li6,"(n,Xt)",0.088290180587573,0.0001998657025485,450.0
137,Li6,"(n,Xt)",0.0875365891157732,0.0002046259818042,500.0
137,Li7,"(n,Xt)",0.0157757052792927,1.6836956605580894e-05,500.0
140,Li6,"(n,Xt)",0.6393101553989621,0.0008246495140533,500.0
140,Li7,"(n,Xt)",0.0373813651592266,7.710090170622125e-05,500.0
143,Li6,"(n,Xt)",0.5007520457500135,0.0010032926551673,500.0
143,Li7,"(n,Xt)",0.0126687051975626,5.9740625463327866e-05,500.0
156,Li7,"(n,Xt)",0.0118765638436567,5.472872498739521e-05,550.0
156,Li6,"(n,Xt)",0.5096880294841171,0.0007156396810337,550.0
153,Li7,"(n,Xt)",0.0356812642362246,8.28521058766733e-05,550.0
150,Li6,"(n,Xt)",0.0867771622855866,0.0001177352234235,550.0
150,Li7,"(n,Xt)",0.0152135708931131,1.760646175237004e-05,550.0
153,Li6,"(n,Xt)",0.6380651859075399,0.0009316948178361,550.0
169,Li6,"(n,Xt)",0.5191325392452535,0.0004993260877978,600.0
169,Li7,"(n,Xt)",0.0109484855593442,4.278403771244789e-05,600.0
166,Li7,"(n,Xt)",0.0337551732976443,8.853613486770851e-05,600.0
163,Li6,"(n,Xt)",0.0855907931094088,0.0002172509706102,600.0
163,Li7,"(n,Xt)",0.0145783674469533,1.7386622708572602e-05,600.0
