wppm,mean,std. dev.
0.0,1.263295982180221,0.0011955062129002075
50.0,1.2654667290408559,0.0010887552257568057
100.0,1.265386351227762,0.001168651767370694
150.0,1.2690328816160668,0.0013809116236551614
200.0,1.2728309835236118,0.0009613752146509112
250.0,1.275260338099824,0.0014150182442927049
300.0,1.2777921001952695,0.0012782104139201073
350.0,1.2821643549166468,0.0013937948270641505
400.0,1.286605281650008,0.0015159742256219103
450.0,1.289690294743974,0.0013719725884410927
500.0,1.2934245659008308,0.0013184505071684443
550.0,1.297301776650238,0.0011850007011684105
600.0,1.3024887181665514,0.0010713456639287829
650.0,1.3085859100403803,0.0011621373418341514
700.0,1.3112005022097053,0.00118842450320555
750.0,1.3165129977390564,0.0013367514853190065
800.0,1.3203550698771587,0.0010510937528724364
850.0,1.3188100789796913,0.001048526990846524
900.0,1.306144461362923,0.0012609561767479025
