cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.1007039416986862,0.0002661361329839,0.0
6,Li7,"(n,Xt)",0.0189315479022513,2.737021078521264e-05,0.0
10,Li6,"(n,Xt)",0.2973160563940845,0.000375120000193,0.0
10,Li7,"(n,Xt)",0.02167356500475,4.5666290032374046e-05,0.0
13,Li6,"(n,Xt)",0.8002898971665886,0.0014082153424073,0.0
13,Li7,"(n,Xt)",0.0395210145308731,8.651647234901417e-05,0.0
20,Li6,"(n,Xt)",0.1003669784422335,0.000191978168246,50.0
20,Li7,"(n,Xt)",0.018730738671369,2.624795757430616e-05,50.0
23,Li6,"(n,Xt)",0.2975640647534757,0.0005662251423996,50.0
23,Li7,"(n,Xt)",0.0213885390848648,4.8395119560606654e-05,50.0
26,Li6,"(n,Xt)",0.8040539298336327,0.0011713673246918,50.0
26,Li7,"(n,Xt)",0.0388059729870149,6.8682133937572e-05,50.0
39,Li7,"(n,Xt)",0.038108867899002,8.069369011534655e-05,100.0
39,Li6,"(n,Xt)",0.8084710702994359,0.0009412481312365,100.0
36,Li7,"(n,Xt)",0.0211043260904224,4.452995034231245e-05,100.0
33,Li6,"(n,Xt)",0.1002889093728129,0.0002319332711084,100.0
33,Li7,"(n,Xt)",0.0185038453497493,2.539858849432247e-05,100.0
36,Li6,"(n,Xt)",0.2974938568205799,0.0004998562819835,100.0
46,Li6,"(n,Xt)",0.0997963962833553,0.0001899133253255,150.0
46,Li7,"(n,Xt)",0.0182789597640181,2.7460841628196837e-05,150.0
49,Li6,"(n,Xt)",0.2977349804009567,0.0003473180772429,150.0
49,Li7,"(n,Xt)",0.0207893579042286,5.110190068101272e-05,150.0
52,Li6,"(n,Xt)",0.8143524842042413,0.0009112896806888,150.0
52,Li7,"(n,Xt)",0.0373505591132569,8.56173785367374e-05,150.0
65,Li7,"(n,Xt)",0.0364972449990279,7.392305252732762e-05,200.0
62,Li7,"(n,Xt)",0.0204513456798805,4.124518527784642e-05,200.0
65,Li6,"(n,Xt)",0.8184312087487798,0.0010803090165095,200.0
59,Li7,"(n,Xt)",0.0180292236158475,2.439727884499241e-05,200.0
62,Li6,"(n,Xt)",0.2971581195406897,0.0005580032236592,200.0
59,Li6,"(n,Xt)",0.0995071366890882,0.0001852674578325,200.0
72,Li6,"(n,Xt)",0.0991386197072706,0.0001800732068002,250.0
72,Li7,"(n,Xt)",0.0177453655384991,2.400508637935668e-05,250.0
75,Li6,"(n,Xt)",0.2981924076026154,0.0003250023772271,250.0
75,Li7,"(n,Xt)",0.0200798526230859,4.227438907246566e-05,250.0
78,Li6,"(n,Xt)",0.8197278605656191,0.00100022686594,250.0
78,Li7,"(n,Xt)",0.0356348895331768,6.12913359128881e-05,250.0
91,Li6,"(n,Xt)",0.8263176651838672,0.0013519645683854,300.0
88,Li7,"(n,Xt)",0.0196642315571472,3.712136354566686e-05,300.0
91,Li7,"(n,Xt)",0.0346188375673623,6.639284747262147e-05,300.0
85,Li7,"(n,Xt)",0.0174285445769541,2.0467818635825133e-05,300.0
85,Li6,"(n,Xt)",0.0987472088757014,0.0002205563505139,300.0
88,Li6,"(n,Xt)",0.2986044490709263,0.0004703812818695,300.0
104,Li6,"(n,Xt)",0.8307294813714394,0.0009571556460357,350.0
101,Li7,"(n,Xt)",0.0192001735250864,3.686735756586387e-05,350.0
104,Li7,"(n,Xt)",0.033620934567388,8.295849533240738e-05,350.0
98,Li7,"(n,Xt)",0.0170868225855781,1.893251057790149e-05,350.0
98,Li6,"(n,Xt)",0.098114696690022,0.0001462708875323,350.0
101,Li6,"(n,Xt)",0.29728521367197,0.0003906163373422,350.0
111,Li6,"(n,Xt)",0.0975438808020026,0.0001467390761508,400.0
111,Li7,"(n,Xt)",0.0167056462478233,1.592710447073655e-05,400.0
114,Li6,"(n,Xt)",0.2976374545341368,0.0005045605389721,400.0
114,Li7,"(n,Xt)",0.0187052335569751,3.643116383035767e-05,400.0
117,Li6,"(n,Xt)",0.8367549868013491,0.0009267816088395,400.0
117,Li7,"(n,Xt)",0.0323617349783804,8.17761689601125e-05,400.0
130,Li6,"(n,Xt)",0.8420539474724238,0.0009301245650359,450.0
130,Li7,"(n,Xt)",0.0310574917624215,9.705356280301604e-05,450.0
127,Li7,"(n,Xt)",0.0181623681736666,3.8615971325817727e-05,450.0
127,Li6,"(n,Xt)",0.2981105101414729,0.0004871714750998,450.0
124,Li7,"(n,Xt)",0.0162823363353787,1.6043495861684008e-05,450.0
124,Li6,"(n,Xt)",0.0972100975234997,0.000199377250899,450.0
137,Li6,"(n,Xt)",0.0958882426030566,0.0002052397227937,500.0
137,Li7,"(n,Xt)",0.015780320186517,1.4705799773266996e-05,500.0
140,Li6,"(n,Xt)",0.2968752083425434,0.0004145374071967,500.0
140,Li7,"(n,Xt)",0.0175350802611358,3.959477058446993e-05,500.0
143,Li6,"(n,Xt)",0.849118618713906,0.0007740795881282,500.0
143,Li7,"(n,Xt)",0.0295903009768464,7.803027460875659e-05,500.0
156,Li7,"(n,Xt)",0.0279623380008696,6.241569968246997e-05,550.0
156,Li6,"(n,Xt)",0.8581853286193436,0.0010072355257755,550.0
153,Li7,"(n,Xt)",0.0168018109944618,3.637832213252995e-05,550.0
