cell,nuclide,score,mean,std. dev.,wppm
6,Li6,"(n,Xt)",0.0905587931453202,0.0001755462216293,0.0
6,Li7,"(n,Xt)",0.0189204337790352,2.7497594771169264e-05,0.0
10,Li6,"(n,Xt)",1.0235838544513212,0.0015231555065922,0.0
10,Li7,"(n,Xt)",0.0676007154588898,9.701479727838372e-05,0.0
13,Li6,"(n,Xt)",0.0397182034107151,0.0002362364769466,0.0
13,Li7,"(n,Xt)",0.0009107100072301,1.937884957757579e-05,0.0
20,Li6,"(n,Xt)",0.0905146366237348,0.0001729543729504,50.0
20,Li7,"(n,Xt)",0.0187180258884637,2.5410104068744544e-05,50.0
23,Li6,"(n,Xt)",1.026545643153611,0.0011157911407783,50.0
23,Li7,"(n,Xt)",0.066502086263111,9.924330216177235e-05,50.0
26,Li6,"(n,Xt)",0.0402414114888609,0.0001899162600788,50.0
26,Li7,"(n,Xt)",0.0008913651623028,1.9615569556972072e-05,50.0
39,Li7,"(n,Xt)",0.0008527523923332,1.8999982206139605e-05,100.0
39,Li6,"(n,Xt)",0.0401785562973036,0.0002778524772705,100.0
36,Li7,"(n,Xt)",0.065427148803673,0.0001000633068971,100.0
33,Li6,"(n,Xt)",0.0903018898304309,0.0002261084145304,100.0
33,Li7,"(n,Xt)",0.0185011584349645,2.660879662938447e-05,100.0
36,Li6,"(n,Xt)",1.0295917734240327,0.0011167400628423,100.0
46,Li6,"(n,Xt)",0.0898788758938085,0.0001556891588406,150.0
46,Li7,"(n,Xt)",0.0182737855200129,2.8623221680236545e-05,150.0
49,Li6,"(n,Xt)",1.0350070261555169,0.0012513483906024,150.0
49,Li7,"(n,Xt)",0.0641958321133771,0.0001087613692258,150.0
52,Li6,"(n,Xt)",0.0401373371348677,0.0001881010373328,150.0
52,Li7,"(n,Xt)",0.0008221271512501,1.485407839579762e-05,150.0
65,Li7,"(n,Xt)",0.0007804128876688,1.5133491555225017e-05,200.0
62,Li7,"(n,Xt)",0.0628675657012119,9.548234785920786e-05,200.0
65,Li6,"(n,Xt)",0.0411398074769144,0.000257923961856,200.0
59,Li7,"(n,Xt)",0.0180265332841295,2.48677933211938e-05,200.0
62,Li6,"(n,Xt)",1.0389341866374675,0.0015847525275275,200.0
59,Li6,"(n,Xt)",0.0897824069958066,0.0001989017307463,200.0
72,Li6,"(n,Xt)",0.0900590630717403,0.0002053607998611,250.0
72,Li7,"(n,Xt)",0.0177454418577355,2.4736237217137743e-05,250.0
75,Li6,"(n,Xt)",1.0420759059629412,0.0017859549723678,250.0
75,Li7,"(n,Xt)",0.0613927169718258,0.000120214305624,250.0
78,Li6,"(n,Xt)",0.0421857726501373,0.0002141571673767,250.0
78,Li7,"(n,Xt)",0.0007558800501545,1.616292599523239e-05,250.0
91,Li6,"(n,Xt)",0.0427989629749009,0.00022442770966,300.0
88,Li7,"(n,Xt)",0.0598395873993485,0.0001097993009548,300.0
91,Li7,"(n,Xt)",0.0007322469356133,1.4140252212484924e-05,300.0
85,Li7,"(n,Xt)",0.0174247390952361,2.1076034149813412e-05,300.0
85,Li6,"(n,Xt)",0.0892107895473343,0.0001371041097464,300.0
88,Li6,"(n,Xt)",1.047101129235554,0.0010452005155403,300.0
104,Li6,"(n,Xt)",0.0433433690026099,0.0003500707571986,350.0
101,Li7,"(n,Xt)",0.0581114510024106,0.0001133148794533,350.0
104,Li7,"(n,Xt)",0.0006913412601011,1.0193285933603118e-05,350.0
98,Li7,"(n,Xt)",0.0170871479411371,2.0734147230263485e-05,350.0
98,Li6,"(n,Xt)",0.0889777677383724,0.0001340018396715,350.0
101,Li6,"(n,Xt)",1.052355259793234,0.0010921358941224,350.0
111,Li6,"(n,Xt)",0.088774511390373,0.0002184330010265,400.0
111,Li7,"(n,Xt)",0.01670226329577,1.783389728754839e-05,400.0
114,Li6,"(n,Xt)",1.0575186241524457,0.0005127593492555,400.0
114,Li7,"(n,Xt)",0.0561990376661173,0.000105372811608,400.0
117,Li6,"(n,Xt)",0.0444029061610887,0.0002271684600554,400.0
117,Li7,"(n,Xt)",0.0006516671544915,8.9160416089596e-06,400.0
130,Li6,"(n,Xt)",0.0455325062066531,0.0002786718695785,450.0
130,Li7,"(n,Xt)",0.0006043693576928,9.792366783258242e-06,450.0
127,Li7,"(n,Xt)",0.0541067380533007,0.0001207605565769,450.0
127,Li6,"(n,Xt)",1.0647188191360066,0.0012781317269828,450.0
124,Li7,"(n,Xt)",0.0162762007317549,1.718236080094171e-05,450.0
124,Li6,"(n,Xt)",0.0880015781676752,0.0001805064806412,450.0
137,Li6,"(n,Xt)",0.0873269318516869,0.0002299592247761,500.0
