wppm,mean,std. dev.
0.0,1.244345500106946,0.0018335599399023498
50.0,1.245456813256437,0.0013987444722078698
100.0,1.2469897637886058,0.0014675887725019564
150.0,1.2498515959935828,0.0011785448401543353
200.0,1.2540933664255554,0.001479096270984305
250.0,1.2571206146642095,0.0017211355067129255
300.0,1.259757744185222,0.0012291338568679445
350.0,1.261529283401304,0.0008949109540171777
400.0,1.2665558944457271,0.0009854495378939004
450.0,1.272194283246272,0.0014272141602425764
500.0,1.2756047415896854,0.0016144274459462423
550.0,1.2784655733169692,0.0015658840607421626
600.0,1.283412012311358,0.0012448483093986196
650.0,1.2896890036671143,0.0015375586170157886
700.0,1.2949353231585428,0.0011317410597424618
750.0,1.2970918404078187,0.001081183602961889
800.0,1.3004106414125884,0.001101167637643186
850.0,1.2963161968526005,0.0015072898686389073
900.0,1.2763658789966452,0.0010920669715027804
