cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.31226719453291113,0.0004503543534255368
10,Li7,"(n,Xt)",0.0944816880413508,0.00014857721512259218
6,Li6,"(n,Xt)",0.0008307028855169067,1.9745533592934944e-06
6,Li7,"(n,Xt)",0.020785582001889093,1.7924724619376404e-05
