cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3057212869842586,0.0004941544643091,0.01
10,Li7,"(n,Xt)",0.0133256528813595,5.932165429310914e-05,0.01
6,Li6,"(n,Xt)",0.0007578970702561,2.6294269820925083e-06,0.01
6,Li7,"(n,Xt)",0.0187849897181896,2.150003188285328e-05,0.01
20,Li6,"(n,Xt)",1.1484806431472894,0.0013165052567746,7.5
20,Li7,"(n,Xt)",0.0122666834740616,5.65966930065263e-05,7.5
17,Li6,"(n,Xt)",0.1599425225270759,0.0003688182511284,7.5
17,Li7,"(n,Xt)",0.0173970944752387,2.0047895468841387e-05,7.5
30,Li6,"(n,Xt)",1.150240932531332,0.0014218382277708,15.0
30,Li7,"(n,Xt)",0.011226164687058,4.588906929914086e-05,15.0
27,Li6,"(n,Xt)",0.2311991971018703,0.0004424096831542,15.0
27,Li7,"(n,Xt)",0.0160020690332342,1.6014723978357617e-05,15.0
37,Li7,"(n,Xt)",0.014139997573883,1.4297124198443783e-05,25.0
37,Li6,"(n,Xt)",0.2965516628736644,0.0004654004212048,25.0
40,Li7,"(n,Xt)",0.0098445057231919,4.2291356908836495e-05,25.0
40,Li6,"(n,Xt)",1.137735313795186,0.0014506449385581,25.0
50,Li6,"(n,Xt)",1.099720218573592,0.0011621817044042,50.0
50,Li7,"(n,Xt)",0.0064728695804683,2.7868700488986066e-05,50.0
47,Li6,"(n,Xt)",0.3995934267256414,0.0005945983531124,50.0
47,Li7,"(n,Xt)",0.0094584584358917,9.999879407805474e-06,50.0
60,Li6,"(n,Xt)",1.0657865023533954,0.0012064508913453,75.0
60,Li7,"(n,Xt)",0.0031842764682591,1.2726587254913836e-05,75.0
57,Li6,"(n,Xt)",0.4669983408020009,0.000587600520524,75.0
57,Li7,"(n,Xt)",0.004743345539075,5.010998080007549e-06,75.0
70,Li6,"(n,Xt)",1.0390639695382764,0.0012251504617039,99.99
70,Li7,"(n,Xt)",1.2544970243298103e-06,5.3886410600930494e-09,99.99
67,Li6,"(n,Xt)",0.5153603611020002,0.0005273408419394,99.99
67,Li7,"(n,Xt)",1.9044972515279368e-06,2.166908442541679e-09,99.99
