enrichment,mean,std. dev.
0.01,0.3278117438278101,0.00044856048667343417
7.5,1.3300589916589667,0.0010078965663389652
15.0,1.4062255343848176,0.0013197893657530958
25.0,1.457601675472081,0.0013563332600199072
50.0,1.5163126954490762,0.0010310551746428806
75.0,1.5453768160079508,0.0013765885058126112
99.99,1.5598453154946752,0.0016470351338486768
