cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3090773222180883,0.0002944722141883,0.01
10,Li7,"(n,Xt)",0.0717756221906276,0.000192783064332,0.01
6,Li6,"(n,Xt)",0.000816619743556,2.047749616095803e-06,0.01
6,Li7,"(n,Xt)",0.0192305101419431,3.1988827785092425e-05,0.01
20,Li6,"(n,Xt)",1.069681741119543,0.0013921237622786,7.5
20,Li7,"(n,Xt)",0.0661083456846638,0.0001769400249413,7.5
17,Li6,"(n,Xt)",0.0867369698485707,0.0002347051583272,7.5
17,Li7,"(n,Xt)",0.0178098379076141,2.876817091248527e-05,7.5
30,Li6,"(n,Xt)",1.0890092887312135,0.0011628666144023,15.0
30,Li7,"(n,Xt)",0.0604637433999062,0.0001490559542612,15.0
27,Li6,"(n,Xt)",0.1171128778727628,0.0003457981148691,15.0
27,Li7,"(n,Xt)",0.016377833933899,2.510426974682845e-05,15.0
37,Li7,"(n,Xt)",0.0144646444423479,2.184144536506087e-05,25.0
37,Li6,"(n,Xt)",0.1436278564460999,0.0002668442345091,25.0
40,Li7,"(n,Xt)",0.0530113900999127,0.0001340793222569,25.0
40,Li6,"(n,Xt)",1.0908560851497362,0.001600266854147,25.0
50,Li6,"(n,Xt)",1.0790862741117064,0.0013295411999485,50.0
50,Li7,"(n,Xt)",0.0347999528312493,9.134468596129388e-05,50.0
47,Li6,"(n,Xt)",0.1877295089597007,0.0003409790407571,50.0
47,Li7,"(n,Xt)",0.0096657752161183,1.517004379448633e-05,50.0
60,Li6,"(n,Xt)",1.066410752622566,0.0010913532260454,75.0
60,Li7,"(n,Xt)",0.0171421869710599,4.9637699227925126e-05,75.0
57,Li6,"(n,Xt)",0.2184723098041423,0.000349037308884,75.0
57,Li7,"(n,Xt)",0.0048436157695151,7.547220544490712e-06,75.0
70,Li6,"(n,Xt)",1.0535672768448865,0.0009867089065458,99.99
70,Li7,"(n,Xt)",6.751189723781406e-06,1.8877718119982146e-08,99.99
67,Li6,"(n,Xt)",0.2415515883694057,0.0006077504765967,99.99
67,Li7,"(n,Xt)",1.9427958691161663e-06,2.8045809332562875e-09,99.99
