enrichment,bare,14_slry_250_mlt_10_ref_0_pp.csv,14_slry_250_mlt_12_ref_0_pp.csv,14_slry_250_mlt_14_ref_0_pp.csv,14_slry_250_mlt_16_ref_0_pp.csv,14_slry_250_mlt_18_ref_0_pp.csv,14_slry_250_mlt_20_ref_0_pp.csv,14_slry_250_mlt_22_ref_0_pp.csv,14_slry_250_mlt_24_ref_0_pp.csv,14_slry_250_mlt_26_ref_0_pp.csv,14_slry_250_mlt_9.5_ref_0_pp.csv,14_slry_250_mlt_9_ref_0_pp.csv
0.01,0.000474573,0.0005066459838527,0.0004899878735599,0.0002849375344037,0.0004981735225018,0.0004485604866734,0.0004255729015097,0.0003122711201321,0.0004080506549447,0.0003507222887726,0.0003491166962765,0.0004840431780492
7.5,0.000587528,0.0013842834017126,0.001060808807974,0.0015755247097129,0.001368509443611,0.0010078965663389,0.0009658530165442,0.0006519450986312,0.0014552365031926,0.0010254952738719,0.0012896436914454,0.0012231793590257
15.0,0.001251596,0.0008394447401071,0.0012647886114033,0.0013354020553627,0.0014898699781404,0.001319789365753,0.0015328464227028,0.0010468512875851,0.0009812045437201,0.0005930566208616,0.0012990331518161,0.0018991187287202
25.0,0.001272486,0.0010118314189918,0.0016363395793998,0.0010979449001097,0.0015241263912324,0.0013563332600199,0.001965125125645,0.0011551883022711,0.0013135562856614,0.0012185861302999,0.0014817954639309,0.0012083287941773
50.0,0.001310144,0.0010094389863136,0.0012578801829536,0.0012402497788449,0.001305791016063,0.0010310551746428,0.0015709807463679,0.0012158782972161,0.0014279322031414,0.0014565368794313,0.0013272257904649,0.0011441457644692
75.0,0.00113424,0.001078340269664,0.0009421272604387,0.0015126717824625,0.0013420078990351,0.0013765885058126,0.0013352542949465,0.0016194934539817,0.0011831737503667,0.0015416002667758,0.0009874228354898,0.0014914374464621
99.99,0.001036591,0.0012659806648211,0.0012691560383593,0.0011604355289985,0.0013338223335303,0.0016470351338486,0.0015186692586578,0.0010890935668245,0.0008066073817632,0.0013511006358239,0.0011254644767503,0.0009422927243915
