cell,nuclide,score,mean,std. dev.
50,Li6,"(n,Xt)",1.0165147679784376,0.0012118221023632227
50,Li7,"(n,Xt)",0.04317667345910164,5.5119210016595e-05
47,Li6,"(n,Xt)",0.1558921025789036,0.00038862687386521054
47,Li7,"(n,Xt)",0.009829815816525228,9.65014864595778e-06
