cell,nuclide,score,mean,std. dev.
20,Li6,"(n,Xt)",0.9416317364371153,0.0011119355666357063
20,Li7,"(n,Xt)",0.08214329022872799,9.362255699987113e-05
17,Li6,"(n,Xt)",0.07204904301868409,0.00012752471814806655
17,Li7,"(n,Xt)",0.018129796435333707,2.1110398713656857e-05
