enrichment,mean,std. dev.
0.01,0.42571370829022437,0.0005939071290590427
7.5,1.1800090238989536,0.0012671727500777573
15.0,1.214383566177948,0.0010970178331937393
25.0,1.2307361677191107,0.0013949561886923369
50.0,1.2306784945903728,0.0012938046711977718
75.0,1.2175684290870445,0.0011819887956543691
99.99,1.1979263671541929,0.001536651422937573
