enrichment,mean,std. dev.
0.01,0.4131538539216699,0.00036329560483704446
7.5,1.1987798615111915,0.0009813481269158627
15.0,1.2408652457098057,0.001442967321571317
25.0,1.2624089142191786,0.0010207168026720164
50.0,1.271746265471346,0.000968097694794666
75.0,1.2628988484302057,0.0013552599301648641
99.99,1.2473525896638942,0.0010867888738897778
