enrichment,bare,5_slry_0_mlt_0.2_ref_0.5_pp.csv,5_slry_0_mlt_0.2_ref_1.5_pp.csv,5_slry_0_mlt_0.2_ref_1_pp.csv,5_slry_0_mlt_0.2_ref_2_pp.csv,5_slry_0_mlt_0.4_ref_0.5_pp.csv,5_slry_0_mlt_0.4_ref_1.5_pp.csv,5_slry_0_mlt_0.4_ref_1_pp.csv,5_slry_0_mlt_0.4_ref_2_pp.csv,5_slry_0_mlt_0.6_ref_0.5_pp.csv,5_slry_0_mlt_0.6_ref_1.5_pp.csv,5_slry_0_mlt_0.6_ref_1_pp.csv,5_slry_0_mlt_0.6_ref_2_pp.csv,5_slry_0_mlt_0.8_ref_0.5_pp.csv,5_slry_0_mlt_0.8_ref_1.5_pp.csv,5_slry_0_mlt_0.8_ref_1_pp.csv,5_slry_0_mlt_0.8_ref_2_pp.csv,5_slry_0_mlt_1_ref_0.5_pp.csv,5_slry_0_mlt_1_ref_1.5_pp.csv,5_slry_0_mlt_1_ref_1_pp.csv,5_slry_0_mlt_1_ref_2_pp.csv
0.01,0.428365167,0.4257137082902243,0.426905732663109,0.4263876888518842,0.4274891196108119,0.4220567504051954,0.4232580582699122,0.4227084009263706,0.4238624186758303,0.4186911450724189,0.4199489492040954,0.4193490602853669,0.4205340156206692,0.4155417123804681,0.4167887984563128,0.4161575137866038,0.4173335091460542,0.4125570593843018,0.4137737175184261,0.4131538539216699,0.4143141812617952
7.5,1.176862447,1.1800090238989536,1.1800367739042652,1.1800502173288148,1.1800596617953758,1.1850471869508108,1.1851058691531997,1.1850511159895882,1.1851023137905663,1.1898494645113156,1.1899851315110708,1.18991786234319,1.189988987505868,1.1936556229886168,1.1937426517661542,1.1937325144188735,1.1937964808328516,1.198706587450923,1.1987073187290476,1.1987798615111915,1.1987513785343684
15.0,1.209729528,1.214383566177948,1.214442131251663,1.214419717288239,1.2144731596953906,1.2231998654376162,1.223228218595798,1.223222625325362,1.223295661232662,1.227990888288124,1.228003277138209,1.227974928085347,1.2280584239439054,1.2349429171807225,1.235002377209092,1.2350137722253156,1.2350660474934514,1.2408287780177811,1.2408617678900549,1.2408652457098055,1.2408907535642666
25.0,1.223575556,1.2307361677191109,1.230738903001526,1.2306902049070425,1.2307698667666658,1.2390355161271305,1.239045141468038,1.2389774907113351,1.2390431096967467,1.2455095134618523,1.2455349230156014,1.2455013438703215,1.2455631412340036,1.254433398440146,1.254464383131418,1.254448451978026,1.254499283115429,1.2623762619275278,1.2624052814213615,1.2624089142191786,1.2624269454280703
50.0,1.220874813,1.2306784945903728,1.2306851289477911,1.230677519500639,1.2306840591563226,1.240897781534953,1.2409344004893883,1.2409184562768791,1.240941635698207,1.2513630213035962,1.251348681100129,1.251346387039619,1.2513814811581518,1.260405967541051,1.2604046716647956,1.260418583300002,1.2604265677654418,1.271721320350335,1.2716892101520985,1.271746265471346,1.2717297137928136
75.0,1.206134367,1.2175684290870443,1.2175871056726266,1.2175778568394733,1.2176030594563767,1.2292320593531374,1.229269047811395,1.229259425183011,1.2292718415626067,1.2408438973474667,1.2408882688269325,1.2408671308734,1.2408997438598413,1.2512213780071344,1.251229505113045,1.2512363915790945,1.2512575132126076,1.2629244410452571,1.2628578600404796,1.2628988484302055,1.2628892759634875
99.99,1.189121384,1.1979263671541929,1.1979323124061334,1.1979375189905908,1.1979280458514725,1.2100749087530944,1.2100961929966845,1.210091733221666,1.2100999472816496,1.2218665366253512,1.221855827999419,1.2218686091897728,1.22185341106985,1.2337633910298365,1.2337711272432896,1.2337726666197,1.2337830639648564,1.2473503694210215,1.2473487277559434,1.2473525896638942,1.2473704763722628
