cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3115751558198062,0.0005364657832873,0.01
10,Li7,"(n,Xt)",0.0930146065855574,0.0002119776141037,0.01
6,Li6,"(n,Xt)",0.0008683992471633,2.1324476834739323e-06,0.01
6,Li7,"(n,Xt)",0.0209295271993573,3.197954122423167e-05,0.01
20,Li6,"(n,Xt)",0.9916880617476286,0.0012280894347628,7.5
20,Li7,"(n,Xt)",0.0855836267652086,0.0002068910051308,7.5
17,Li6,"(n,Xt)",0.0833993562586092,0.0001777527111778,7.5
17,Li7,"(n,Xt)",0.0193791725573683,2.8489774229594496e-05,7.5
30,Li6,"(n,Xt)",1.0075159364491555,0.0010807995263537,15.0
30,Li7,"(n,Xt)",0.0782438661156518,0.0001832675406902,15.0
27,Li6,"(n,Xt)",0.1108453141030711,0.0001883475899517,15.0
27,Li7,"(n,Xt)",0.0178146006203605,2.628501726580029e-05,15.0
37,Li7,"(n,Xt)",0.0157308953501774,2.088133885323485e-05,25.0
37,Li6,"(n,Xt)",0.1348824195203516,0.0001954185495384,25.0
40,Li7,"(n,Xt)",0.0685573444670027,0.0001661940603648,25.0
40,Li6,"(n,Xt)",1.0115195455695107,0.0013646560352859,25.0
50,Li6,"(n,Xt)",1.002342727969788,0.0012601053366245,50.0
50,Li7,"(n,Xt)",0.0449111499793208,0.0001000336245717,50.0
47,Li6,"(n,Xt)",0.1729118940372286,0.0002919569721984,50.0
47,Li7,"(n,Xt)",0.0105117475143014,1.4072881410571029e-05,50.0
60,Li6,"(n,Xt)",0.9912499746543864,0.0011575584494273,75.0
60,Li7,"(n,Xt)",0.0220832796757437,4.829537333771041e-05,75.0
57,Li6,"(n,Xt)",0.1989766482529271,0.0002643604876756,75.0
57,Li7,"(n,Xt)",0.0052679542564161,7.235065379564383e-06,75.0
70,Li6,"(n,Xt)",0.9797168777383882,0.0014938481556412,99.99
70,Li7,"(n,Xt)",8.678303152845553e-06,1.9257436170964817e-08,99.99
67,Li6,"(n,Xt)",0.2182098524771588,0.0003799750286604,99.99
67,Li7,"(n,Xt)",2.110471890735471e-06,3.1990047712035964e-09,99.99
