cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3086600250227045,0.0004070071583313,0.01
10,Li7,"(n,Xt)",0.089764501207954,0.0001894967205973,0.01
6,Li6,"(n,Xt)",0.0009432111032873,4.460394636717737e-06,0.01
6,Li7,"(n,Xt)",0.0211662782867234,2.906541080140035e-05,0.01
20,Li6,"(n,Xt)",0.9910212064416768,0.0011803129837897,7.5
20,Li7,"(n,Xt)",0.082600752842926,0.0001728693018044,7.5
17,Li6,"(n,Xt)",0.0967711723121414,0.0002228568491208,7.5
17,Li7,"(n,Xt)",0.0195958559091239,2.660656771629029e-05,7.5
30,Li6,"(n,Xt)",1.0059488055638697,0.0013121512819677,15.0
30,Li7,"(n,Xt)",0.0755022066494417,0.0001519481180423,15.0
27,Li6,"(n,Xt)",0.1285915895404888,0.0002213881139966,15.0
27,Li7,"(n,Xt)",0.0180158221901052,2.5116940935987605e-05,15.0
37,Li7,"(n,Xt)",0.0159110758641044,1.8910344503784583e-05,25.0
37,Li6,"(n,Xt)",0.1556291094985458,0.0002760198840358,25.0
40,Li7,"(n,Xt)",0.0661443740021844,0.0001294006055658,25.0
40,Li6,"(n,Xt)",1.0078785818691691,0.0011336656181243,25.0
50,Li6,"(n,Xt)",0.9991625865700556,0.0013145730248792,50.0
50,Li7,"(n,Xt)",0.0433498707921337,7.45012830308939e-05,50.0
47,Li6,"(n,Xt)",0.1982386513578495,0.0004837159716514,50.0
47,Li7,"(n,Xt)",0.010630372438113,1.2719750649104754e-05,50.0
60,Li6,"(n,Xt)",0.9882992560961836,0.0010739056289754,75.0
60,Li7,"(n,Xt)",0.0213034010043416,3.3080532974986995e-05,75.0
57,Li6,"(n,Xt)",0.2259689126868488,0.0002892013213104,75.0
57,Li7,"(n,Xt)",0.0053281740724673,6.288090267020048e-06,75.0
70,Li6,"(n,Xt)",0.9751811762233676,0.0014583428301659,99.99
70,Li7,"(n,Xt)",8.376627448562834e-06,1.4638014633172e-08,99.99
67,Li6,"(n,Xt)",0.2466617243795832,0.0003030443127874,99.99
67,Li7,"(n,Xt)",2.133839450785125e-06,2.885338928198144e-09,99.99
