cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.29969888478572226,0.0005929691628010313
10,Li7,"(n,Xt)",0.08675115250800737,0.00018814111534231026
6,Li6,"(n,Xt)",0.0008849264840303048,2.984056356711136e-06
6,Li7,"(n,Xt)",0.020342265507695575,3.11701943403553e-05
