cell,nuclide,score,mean,std. dev.
60,Li6,"(n,Xt)",1.0262474508445756,0.0007909299267259769
60,Li7,"(n,Xt)",0.019897774760422895,4.8234192620819515e-05
57,Li6,"(n,Xt)",0.20795993525829584,0.0002999204156253526
57,Li7,"(n,Xt)",0.005186905598403133,7.376078573139907e-06
