cell,nuclide,score,mean,std. dev.
10,Li6,"(n,Xt)",0.3229837761338715,0.00042511102822843076
10,Li7,"(n,Xt)",0.0838807058415064,0.00021769988973957877
6,Li6,"(n,Xt)",0.0008510965156346484,2.261096716146649e-06
6,Li7,"(n,Xt)",0.020594673142327935,3.0034843504676545e-05
