enrichment,mean,std. dev.
0.01,0.42000728610901933,0.0006103401291068472
7.5,1.1714248911968914,0.0011485987930749254
15.0,1.2088895174721745,0.0007638766569202439
25.0,1.227022956588856,0.0008026301735776225
50.0,1.2308588055678913,0.0011587085229060894
75.0,1.2203806402081299,0.0014316892580282818
99.99,1.2006065708431206,0.0016575263635279448
