cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.3032448437825965,0.00050114901026,0.01
10,Li7,"(n,Xt)",0.0843256262489426,0.0001564612840466,0.01
6,Li6,"(n,Xt)",0.0006148603333348,2.170685059185591e-06,0.01
6,Li7,"(n,Xt)",0.0206237332870355,2.507744544840351e-05,0.01
20,Li6,"(n,Xt)",0.9960214409549014,0.0012259391708003,7.5
20,Li7,"(n,Xt)",0.0776186482253358,0.0001600584541117,7.5
17,Li6,"(n,Xt)",0.0752849733730532,0.0001830271424958,7.5
17,Li7,"(n,Xt)",0.0190918883166078,2.3195501773913304e-05,7.5
30,Li6,"(n,Xt)",1.0185374154945186,0.0017503007938543,15.0
30,Li7,"(n,Xt)",0.0709431944475517,0.0001427444663822,15.0
27,Li6,"(n,Xt)",0.1037702677553491,0.0002514610080506,15.0
27,Li7,"(n,Xt)",0.0175556880954011,2.129541173667406e-05,15.0
37,Li7,"(n,Xt)",0.0155033201940561,1.5231132721325734e-05,25.0
37,Li6,"(n,Xt)",0.1299440945332948,0.0003497304141067,25.0
40,Li7,"(n,Xt)",0.0621333581309286,0.0001234139538258,25.0
40,Li6,"(n,Xt)",1.0272433069270477,0.0013300573747757,25.0
50,Li6,"(n,Xt)",1.0224262518449567,0.0014053403400517,50.0
50,Li7,"(n,Xt)",0.0407066432012524,7.939160549125035e-05,50.0
47,Li6,"(n,Xt)",0.1730412531662962,0.0003600778245535,50.0
47,Li7,"(n,Xt)",0.0103613610659046,1.0014005903207308e-05,50.0
60,Li6,"(n,Xt)",1.011175195214351,0.0008480991762774,75.0
60,Li7,"(n,Xt)",0.0199925435900275,3.952514748361199e-05,75.0
57,Li6,"(n,Xt)",0.2034982702534962,0.0003271915837934,75.0
57,Li7,"(n,Xt)",0.0051925367363164,5.741078555966617e-06,75.0
70,Li6,"(n,Xt)",0.998948833606556,0.0006955755270459,99.99
70,Li7,"(n,Xt)",7.866347918805096e-06,1.69930171259611e-08,99.99
67,Li6,"(n,Xt)",0.2259104634881119,0.0004414135211212,99.99
67,Li7,"(n,Xt)",2.080972391307855e-06,2.181487917987881e-09,99.99
