cell,nuclide,score,mean,std. dev.
40,Li6,"(n,Xt)",1.011600892414238,0.0013676571698268186
40,Li7,"(n,Xt)",0.06855717086731376,0.00016653311512432035
37,Li6,"(n,Xt)",0.13488092390422726,0.0001962537790408569
37,Li7,"(n,Xt)",0.015730879580887185,2.084837210464096e-05
