enrichment,mean,std. dev.
0.01,1.139378781689639,0.0016202141840062107
7.5,1.1393787816896364,0.00162021418399904
15.0,1.1393787816896352,0.0016202141839911101
25.0,1.139378781689632,0.0016202141840027412
50.0,1.139378781689636,0.0016202141840023704
75.0,1.1393787816896355,0.0016202141839987525
99.99,1.1393787816896361,0.0016202141840023195
