cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8943469789496008,0.0012911244468506,0.01
10,Li7,"(n,Xt)",0.0914951138153975,0.0001833959264398,0.01
6,Li6,"(n,Xt)",0.0567627642254598,0.0001401947946075,0.01
6,Li7,"(n,Xt)",0.0234977276252374,3.68044392612777e-05,0.01
20,Li6,"(n,Xt)",0.966185491518315,0.0007900809509111,7.5
20,Li7,"(n,Xt)",0.0857562587205932,0.0001818414298002,7.5
17,Li6,"(n,Xt)",0.1143869463090192,0.0003124368647124,7.5
17,Li7,"(n,Xt)",0.0221239251457974,3.417849767074893e-05,7.5
30,Li6,"(n,Xt)",0.9781430865083542,0.0012044817489746,15.0
30,Li7,"(n,Xt)",0.0799997332013014,0.0001611113649948,15.0
27,Li6,"(n,Xt)",0.144354581649832,0.0003334721588434,15.0
27,Li7,"(n,Xt)",0.0207429539972714,3.1357118766766405e-05,15.0
37,Li7,"(n,Xt)",0.0188976152341608,2.778807560357934e-05,25.0
37,Li6,"(n,Xt)",0.1705087557032213,0.0004074818880307,25.0
40,Li7,"(n,Xt)",0.0723446791353308,0.0001545796368239,25.0
40,Li6,"(n,Xt)",0.981218827352374,0.0010276412712514,25.0
50,Li6,"(n,Xt)",0.9712551176206826,0.0014658932125322,50.0
50,Li7,"(n,Xt)",0.0537385794341096,0.0001030803565635,50.0
47,Li6,"(n,Xt)",0.2135464486777357,0.000358376718229,50.0
47,Li7,"(n,Xt)",0.0142760578607441,2.189731746999568e-05,50.0
60,Li6,"(n,Xt)",0.9607881939874294,0.0014230550017309,75.0
60,Li7,"(n,Xt)",0.0356417135599748,7.629003268644272e-05,75.0
57,Li6,"(n,Xt)",0.2416733928103556,0.0003052319991989,75.0
57,Li7,"(n,Xt)",0.009622335514669,1.3817412954886473e-05,75.0
70,Li6,"(n,Xt)",0.9509568909168568,0.0011516199354362,99.99
70,Li7,"(n,Xt)",0.0180371223024509,3.679884500642312e-05,99.99
67,Li6,"(n,Xt)",0.2629285272995069,0.000595137784526,99.99
67,Li7,"(n,Xt)",0.0049463537105877,7.057349674592142e-06,99.99
