cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8755278540420266,0.0014937601822732,0.01
10,Li7,"(n,Xt)",0.0898980807639357,0.0001958602990552,0.01
6,Li6,"(n,Xt)",0.0456375912107022,7.18096757932499e-05,0.01
6,Li7,"(n,Xt)",0.0227914211270844,3.8361542413265054e-05,0.01
20,Li6,"(n,Xt)",0.9747270177038434,0.0010774667807635,7.5
20,Li7,"(n,Xt)",0.0838078342400957,0.0001812585156974,7.5
17,Li6,"(n,Xt)",0.1137217297613041,0.0001958944064978,7.5
17,Li7,"(n,Xt)",0.021339636974523,3.5212912713992534e-05,7.5
30,Li6,"(n,Xt)",0.986606074969128,0.0013118025439664,15.0
30,Li7,"(n,Xt)",0.0776511902262915,0.0001652295096471,15.0
27,Li6,"(n,Xt)",0.145400313210717,0.0003818877742215,15.0
27,Li7,"(n,Xt)",0.0198909095743793,3.167057653326095e-05,15.0
37,Li7,"(n,Xt)",0.0179485481558181,2.7517671926977275e-05,25.0
37,Li6,"(n,Xt)",0.1729981422199233,0.0002046192053848,25.0
40,Li7,"(n,Xt)",0.0695512053995964,0.0001417726613656,25.0
40,Li6,"(n,Xt)",0.9897280530061624,0.0011911674747337,25.0
50,Li6,"(n,Xt)",0.9813566115052946,0.0012542882471035,50.0
50,Li7,"(n,Xt)",0.0497930614359889,0.0001073668706704,50.0
47,Li6,"(n,Xt)",0.2169956421602413,0.0005229190409329,50.0
47,Li7,"(n,Xt)",0.0130791339340714,1.815499570335925e-05,50.0
60,Li6,"(n,Xt)",0.9692074708971162,0.0011338876995877,75.0
60,Li7,"(n,Xt)",0.0306600091851469,6.536658330280254e-05,75.0
57,Li6,"(n,Xt)",0.2450118038991418,0.000606539203113,75.0
57,Li7,"(n,Xt)",0.0081912836399262,1.16098000861892e-05,75.0
70,Li6,"(n,Xt)",0.9588313386500024,0.0012574575034434,99.99
70,Li7,"(n,Xt)",0.0120621460861339,2.4869614999219253e-05,99.99
67,Li6,"(n,Xt)",0.2663569454383765,0.0003341612992141,99.99
67,Li7,"(n,Xt)",0.0032779988776528,4.965137493268863e-06,99.99
