cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.8989603002916816,0.0006839488780387,0.01
10,Li7,"(n,Xt)",0.0963624467892454,0.0001885561336566,0.01
6,Li6,"(n,Xt)",0.0460898802571114,0.0001801468729736,0.01
6,Li7,"(n,Xt)",0.0231658827552516,3.5573847100633135e-05,0.01
20,Li6,"(n,Xt)",0.9678803355477608,0.0009072315310204,7.5
20,Li7,"(n,Xt)",0.0903146628611009,0.0001960781673618,7.5
17,Li6,"(n,Xt)",0.0929611176695602,0.0001774486574698,7.5
17,Li7,"(n,Xt)",0.0218201262031503,3.177904119963064e-05,7.5
30,Li6,"(n,Xt)",0.9805309381637948,0.0009800799364337,15.0
30,Li7,"(n,Xt)",0.0842413732597499,0.0001765042965069,15.0
27,Li6,"(n,Xt)",0.1174116650091272,0.0002070390398064,15.0
27,Li7,"(n,Xt)",0.0204555832659251,2.9371156239022127e-05,15.0
37,Li7,"(n,Xt)",0.0186359432898025,2.525296784615095e-05,25.0
37,Li6,"(n,Xt)",0.1397531623139007,0.0001171887912876,25.0
40,Li7,"(n,Xt)",0.0762327673793243,0.0001633665500542,25.0
40,Li6,"(n,Xt)",0.9838208872048544,0.0013224597250993,25.0
50,Li6,"(n,Xt)",0.976547083526754,0.0008180660575091,50.0
50,Li7,"(n,Xt)",0.0566227677072946,0.0001170288732447,50.0
47,Li6,"(n,Xt)",0.1769863884347444,0.0002525278474641,50.0
47,Li7,"(n,Xt)",0.0140746867286531,1.8085220818664173e-05,50.0
60,Li6,"(n,Xt)",0.965808902207413,0.0009829443124556,75.0
60,Li7,"(n,Xt)",0.0375661178458603,7.866294517897885e-05,75.0
57,Li6,"(n,Xt)",0.2030058288823256,0.0004465341928599,75.0
57,Li7,"(n,Xt)",0.009492556389447,1.2067953945019469e-05,75.0
70,Li6,"(n,Xt)",0.955653469036972,0.0008485494645741,99.99
70,Li7,"(n,Xt)",0.0190085775864561,3.872743884677889e-05,99.99
67,Li6,"(n,Xt)",0.2215514205631559,0.0003993026766743,99.99
67,Li7,"(n,Xt)",0.0048809082416817,6.353556932379073e-06,99.99
